# wave, flux, fluxerr, csub, csuberr, spline_flux
5.242816925048828125e+00,6.614399107391312427e+00,3.813711897020461983e-01,3.035748926763291333e+00,3.813711897020461983e-01,3.578650180628021094e+00
5.273802280426025391e+00,6.635310169838321670e+00,4.610588874986700780e-01,2.571134507477095710e+00,4.610588874986700780e-01,4.064175662361225960e+00
5.304787635803222656e+00,6.131809309977484190e+00,4.340911522070532436e-01,1.615308004014258003e+00,4.340911522070532436e-01,4.516501305963226187e+00
5.335772991180419922e+00,6.646307170777367546e+00,4.327743536466854835e-01,1.709544845316221640e+00,4.327743536466854835e-01,4.936762325461145906e+00
5.366758346557617188e+00,7.182629166541735444e+00,4.012514272981526076e-01,1.856535231659624863e+00,4.012514272981526076e-01,5.326093934882110581e+00
5.397743701934814453e+00,7.146933760544502690e+00,3.956499959340251671e-01,1.461302412291250796e+00,3.956499959340251671e-01,5.685631348253251893e+00
5.428729057312011719e+00,6.338839381051115218e+00,3.637017135693803582e-01,3.223296014494261286e-01,3.637017135693803582e-01,6.016509779601689090e+00
5.459714412689208984e+00,5.431110221801654703e+00,3.492092082285477295e-01,-8.887542211528964842e-01,3.492092082285477295e-01,6.319864442954551187e+00
5.490699768066406250e+00,6.253881900760199564e+00,3.206824958288489458e-01,-3.429486515787658618e-01,3.206824958288489458e-01,6.596830552338965425e+00
5.521685123443603516e+00,7.377310186779140189e+00,2.794135141749419238e-01,5.287668649970864720e-01,2.794135141749419238e-01,6.848543321782053717e+00
5.552670478820800781e+00,6.985839397352935798e+00,2.712384589966377324e-01,-9.029856795800927927e-02,2.712384589966377324e-01,7.076137965310945077e+00
5.583656311035156250e+00,7.031253352537236267e+00,2.757563043016558746e-01,-2.494993221861392385e-01,2.757563043016558746e-01,7.280752674723375506e+00
5.614641189575195312e+00,6.881015428949273982e+00,2.755725099215365903e-01,-5.824983017853595513e-01,2.755725099215365903e-01,7.463513730734633533e+00
5.645626544952392578e+00,8.433563943483955327e+00,2.760939624272644166e-01,8.079986628002711058e-01,2.760939624272644166e-01,7.625565280683684222e+00
5.676611900329589844e+00,8.293101656584131121e+00,2.577844993102073046e-01,5.250620957570903968e-01,2.577844993102073046e-01,7.768039560827040724e+00
5.707597732543945312e+00,7.860775076251571569e+00,2.504967880330343233e-01,-3.129848160408066349e-02,2.504967880330343233e-01,7.892073557855652233e+00
5.738582611083984375e+00,8.298141264015976404e+00,2.731371334921223193e-01,2.993440962108033787e-01,2.731371334921223193e-01,7.998797167805173025e+00
5.769568443298339844e+00,7.834561896216108323e+00,2.921722062745182313e-01,-2.547903014081498441e-01,2.921722062745182313e-01,8.089352197624258167e+00
5.800553321838378906e+00,8.394193547049150439e+00,2.957710089263866360e-01,2.293252831631136246e-01,2.957710089263866360e-01,8.164868263886036814e+00
5.831539154052734375e+00,8.366777697729085972e+00,3.072154707116390160e-01,1.402924452452403159e-01,3.072154707116390160e-01,8.226485252483845656e+00
5.862524509429931641e+00,7.890476073416035518e+00,3.088805560271974393e-01,-3.848591472245406209e-01,3.088805560271974393e-01,8.275335220640576139e+00
5.893509864807128906e+00,8.495779435841054550e+00,3.096661783128989986e-01,1.832250011896245923e-01,3.096661783128989986e-01,8.312554434651429958e+00
5.924495220184326172e+00,8.546183425413509838e+00,3.074685798716920160e-01,2.069053168699745981e-01,3.074685798716920160e-01,8.339278108543535240e+00
