# wave, flux, fluxerr, csub, csuberr, spline_flux
5.242816925048828125e+00,1.312191553573520331e+01,2.519303992010669013e+00,6.141339972560841076e+00,2.519303992010669013e+00,6.980575563174362230e+00
5.273802280426025391e+00,1.284870340718650539e+01,2.597892236590320980e+00,5.456069731937180478e+00,2.597892236590320980e+00,7.392633675249324909e+00
5.304787635803222656e+00,9.543027098538169994e+00,2.532139410126258650e+00,1.765540604624863619e+00,2.532139410126258650e+00,7.777486493913306376e+00
5.335772991180419922e+00,1.046616955739225752e+01,2.500674801290053484e+00,2.330122112498274944e+00,2.500674801290053484e+00,8.136047444893982572e+00
5.366758346557617188e+00,1.110795793423046796e+01,2.567443006204239264e+00,2.638727980311410093e+00,2.567443006204239264e+00,8.469229953919057863e+00
5.397743701934814453e+00,1.065462376979777304e+01,2.694683207553485005e+00,1.876676323081557740e+00,2.694683207553485005e+00,8.777947446716215296e+00
5.428729057312011719e+00,9.972002995432424299e+00,2.542338500330391327e+00,9.088896464192881552e-01,2.542338500330391327e+00,9.063113349013136144e+00
5.459714412689208984e+00,1.076912007183533149e+01,2.431017371866498245e+00,1.443478985297819150e+00,2.431017371866498245e+00,9.325641086537512336e+00
5.490699768066406250e+00,9.563482908835624130e+00,2.130010717066050052e+00,-2.961176181411673269e-03,2.130010717066050052e+00,9.566444085017035803e+00
5.521685123443603516e+00,9.335786120164778268e+00,2.068377358799565524e+00,-4.506496500146131012e-01,2.068377358799565524e+00,9.786435770179391369e+00
5.552670478820800781e+00,9.689507242425495548e+00,1.996832780250077821e+00,-2.970223253267700869e-01,1.996832780250077821e+00,9.986529567752265635e+00
5.583656311035156250e+00,1.012580101273454858e+01,1.935860637863132894e+00,-4.184053644741148048e-02,1.935860637863132894e+00,1.016764154918196006e+01
5.614641189575195312e+00,1.178674645832301593e+01,1.837348723005199913e+00,1.456069255282686825e+00,1.837348723005199913e+00,1.033067720304032910e+01
5.645626544952392578e+00,1.064357417477210355e+01,1.722470868782311371e+00,1.670162825612084845e-01,1.722470868782311371e+00,1.047655789221089506e+01
5.676611900329589844e+00,1.006417097439546104e+01,1.585351134792336580e+00,-5.420234223072739610e-01,1.585351134792336580e+00,1.060619439670273501e+01
5.707597732543945312e+00,8.673019894407003605e+00,1.585206734991523092e+00,-2.047481893621149851e+00,1.585206734991523092e+00,1.072050178802815346e+01
5.738582611083984375e+00,1.121414288327378195e+01,1.587483321776549383e+00,3.937543287128022484e-01,1.587483321776549383e+00,1.082038855456097970e+01
5.769568443298339844e+00,1.175643789604922773e+01,1.631774054338179569e+00,8.496636065079599121e-01,1.631774054338179569e+00,1.090677428954126782e+01
5.800553321838378906e+00,1.071113204476379188e+01,1.707215137587416054e+00,-2.694350376727854268e-01,1.707215137587416054e+00,1.098056708243657731e+01
5.831539154052734375e+00,1.065381004902858031e+01,1.478196519571163048e+00,-3.888748711811533809e-01,1.478196519571163048e+00,1.104268492020973369e+01
5.862524509429931641e+00,1.103371946157559691e+01,1.755656421513285714e+00,-6.031863672084369909e-02,1.755656421513285714e+00,1.109403809829644061e+01
5.893509864807128906e+00,1.163772067436692303e+01,1.772285701932896362e+00,5.021795885118702785e-01,1.772285701932896362e+00,1.113554108585505276e+01
5.924495220184326172e+00,1.179256065399138720e+01,1.871057983898366084e+00,6.244533453781286880e-01,1.871057983898366084e+00,1.116810730861325851e+01
5.955480575561523438e+00,1.267181731340314776e+01,1.951992486838080465e+00,1.479167121104412175e+00,1.951992486838080465e+00,1.119265019229873559e+01
5.986465930938720703e+00,1.244648600636266877e+01,1.802724837296173055e+00,1.236402843723485745e+00,1.802724837296173055e+00,1.121008316263918303e+01
6.017451286315917969e+00,1.250891406266103978e+01,1.987782076190227620e+00,1.287594417298754124e+00,1.987782076190227620e+00,1.122131964536228566e+01
6.048436641693115234e+00,1.351163538648653173e+01,2.167646661369412531e+00,2.284362320290801662e+00,2.167646661369412531e+00,1.122727306619573007e+01
6.079421997070312500e+00,1.239469248830862291e+01,2.231620929515248708e+00,1.165835637441418271e+00,2.231620929515248708e+00,1.122885685086720464e+01
