# wave, flux, fluxerr, csub, csuberr, spline_flux
5.242816925048828125e+00,3.318140574445245683e+00,3.299206920544880406e-01,5.091701034445472729e-02,3.299206920544880406e-01,3.267223564100790956e+00
5.273802280426025391e+00,3.210660353544390944e+00,3.509841139444013214e-01,-2.058690783853869277e-01,3.509841139444013214e-01,3.416529431929777871e+00
5.304787635803222656e+00,3.509092487214727996e+00,3.173209876848607780e-01,-5.113098744624311465e-02,3.173209876848607780e-01,3.560223474660971110e+00
5.335772991180419922e+00,3.743814229195148169e+00,2.629576812128830987e-01,4.530687499718988320e-02,2.629576812128830987e-01,3.698507354197958286e+00
5.366758346557617188e+00,4.307487235471748832e+00,2.830015542381203453e-01,4.759045030274209331e-01,2.830015542381203453e-01,3.831582732444327899e+00
5.397743701934814453e+00,6.181351782917787752e+00,3.314351646139199747e-01,2.221700511614122409e+00,3.314351646139199747e-01,3.959651271303665343e+00
5.428729057312011719e+00,3.594181549618906679e+00,3.011785374728372933e-01,-4.887330830606542165e-01,3.011785374728372933e-01,4.082914632679560896e+00
5.459714412689208984e+00,3.952054253161341180e+00,2.502003644387295056e-01,-2.495202253142627669e-01,2.502003644387295056e-01,4.201574478475603946e+00
5.490699768066406250e+00,4.372355255846839484e+00,2.445138718299378899e-01,5.652278525145959520e-02,2.445138718299378899e-01,4.315832470595379888e+00
5.521685123443603516e+00,4.876070376302608089e+00,2.177970856867892380e-01,4.501801053601299785e-01,2.177970856867892380e-01,4.425890270942478111e+00
5.552670478820800781e+00,4.525725205835785303e+00,2.253496711420941712e-01,-6.224335584700924073e-03,2.253496711420941712e-01,4.531949541420486227e+00
5.583656311035156250e+00,4.851996871932740873e+00,2.060127382708820121e-01,2.177833824531818507e-01,2.060127382708820121e-01,4.634213489479559023e+00
5.614641189575195312e+00,5.236802392092109848e+00,2.024031008538343668e-01,5.039232517085245888e-01,2.024031008538343668e-01,4.732879140383585259e+00
5.645626544952392578e+00,6.992241426646096158e+00,1.900734175517517777e-01,2.164088633970242981e+00,1.900734175517517777e-01,4.828152792675853178e+00
5.676611900329589844e+00,6.427919676789240810e+00,1.952747378701300551e-01,1.507685114075860255e+00,1.952747378701300551e-01,4.920234562713380555e+00
5.707597732543945312e+00,5.412963660696535229e+00,1.913088722334806424e-01,4.036361992310677493e-01,1.913088722334806424e-01,5.009327461465467479e+00
5.738582611083984375e+00,5.752549556404991549e+00,1.997777224610546576e-01,6.569204527664131987e-01,1.997777224610546576e-01,5.095629103638578350e+00
5.769568443298339844e+00,6.925131494041635527e+00,2.167214161371334435e-01,1.745785026262549167e+00,2.167214161371334435e-01,5.179346467779086360e+00
5.800553321838378906e+00,6.362590485039429922e+00,2.253289507378100076e-01,1.101914426651548595e+00,2.253289507378100076e-01,5.260676058387881326e+00
5.831539154052734375e+00,5.257433761996514576e+00,2.215163608450895494e-01,-8.239078594824178481e-02,2.215163608450895494e-01,5.339824547944756361e+00
5.862524509429931641e+00,5.279286314479548992e+00,2.463628508902024894e-01,-1.377035810015296846e-01,2.463628508902024894e-01,5.416989895481078676e+00
5.893509864807128906e+00,5.372907485965376928e+00,2.874352346183485785e-01,-1.194675112258023475e-01,2.874352346183485785e-01,5.492374997191179276e+00
5.924495220184326172e+00,5.642489166546168278e+00,2.769017047672647225e-01,7.630765156752428169e-02,2.769017047672647225e-01,5.566181514978643996e+00
5.955480575561523438e+00,6.576639995903788893e+00,3.048317315407028660e-01,9.380288851567275543e-01,3.048317315407028660e-01,5.638611110747061339e+00
5.986465930938720703e+00,6.973668175271607872e+00,2.882445556982565771e-01,1.263802728871588066e+00,2.882445556982565771e-01,5.709865446400019806e+00
6.017451286315917969e+00,7.436554719288213988e+00,2.762722662805353613e-01,1.656408535447106978e+00,2.762722662805353613e-01,5.780146183841107010e+00
6.048436641693115234e+00,7.167535957958806492e+00,2.763201028803200510e-01,1.317880972984895926e+00,2.763201028803200510e-01,5.849654984973910565e+00
6.079421997070312500e+00,7.018730581621484887e+00,2.587780544201970234e-01,1.100137069919464139e+00,2.587780544201970234e-01,5.918593511702020749e+00
6.110407352447509766e+00,7.803716838045812842e+00,2.483730480994353895e-01,1.816553412116791222e+00,2.483730480994353895e-01,5.987163425929021621e+00
6.141392707824707031e+00,9.582768156344801724e+00,2.969386503977627934e-01,3.527201766786296488e+00,2.969386503977627934e-01,6.055566389558505236e+00
6.172378063201904297e+00,1.214936699396007569e+01,3.364954683555905213e-01,6.025362929466017370e+00,3.364954683555905213e-01,6.124004064494058319e+00
6.203363418579101562e+00,1.443365112700472253e+01,3.974479404800197457e-01,8.240973014365456706e+00,3.974479404800197457e-01,6.192678112639265819e+00
6.234348773956298828e+00,1.453626354688496036e+01,3.711681344772525537e-01,8.274473350987239684e+00,3.711681344772525537e-01,6.261790195897720679e+00
6.265334129333496094e+00,1.260178791516208818e+01,2.913643907441496594e-01,6.270245938989079448e+00,2.913643907441496594e-01,6.331541976173008734e+00
6.296319484710693359e+00,1.087893615316681206e+01,2.811824680765789841e-01,4.476801037798093574e+00,2.811824680765789841e-01,6.402135115368718488e+00
6.327304840087890625e+00,9.728505372612348268e+00,2.713925848674466623e-01,3.254734097223913381e+00,2.713925848674466623e-01,6.473771275388434887e+00
6.358290195465087891e+00,9.055976241615887545e+00,2.501551046628983088e-01,2.509324123480137558e+00,2.501551046628983088e-01,6.546652118135749987e+00
6.389275550842285156e+00,8.606856423433404402e+00,2.548572437736506546e-01,1.985877117919152113e+00,2.548572437736506546e-01,6.620979305514252289e+00
6.420260906219482422e+00,7.950687660423796821e+00,2.425780958060924086e-01,1.253733160996269191e+00,2.425780958060924086e-01,6.696954499427527630e+00
6.451246261596679688e+00,7.677857328905649759e+00,2.561304515844393115e-01,9.030779671264852482e-01,2.561304515844393115e-01,6.774779361779164510e+00
6.482231616973876953e+00,8.368489282815637864e+00,2.786490926537696922e-01,1.513833728342887319e+00,2.786490926537696922e-01,6.854655554472750545e+00
6.513216972351074219e+00,8.496786065316907610e+00,2.584357339512536322e-01,1.560001325905032488e+00,2.584357339512536322e-01,6.936784739411875123e+00
