# wave, flux, fluxerr, csub, csuberr, spline_flux
5.242816925048828125e+00,7.029331426801682881e+00,2.118232844612544241e+00,4.391611317027061645e+00,2.118232844612544241e+00,2.637720109774621680e+00
5.273802280426025391e+00,7.415585170880600430e+00,2.128117033327445728e+00,4.284484559011388249e+00,2.128117033327445728e+00,3.131100611869212180e+00
5.304787635803222656e+00,4.361230711275412730e+00,2.018833896963047270e+00,7.759451467631461874e-01,2.018833896963047270e+00,3.585285564512266543e+00
5.335772991180419922e+00,7.165832948264472257e+00,1.958038668671852278e+00,3.164101626975539538e+00,1.958038668671852278e+00,4.001731321288932719e+00
5.366758346557617188e+00,6.365899241776894257e+00,2.041031758656995709e+00,1.984005005992538706e+00,2.041031758656995709e+00,4.381894235784355551e+00
5.397743701934814453e+00,5.900475046124913803e+00,2.055146470500126554e+00,1.173244384541230367e+00,2.055146470500126554e+00,4.727230661583683435e+00
5.428729057312011719e+00,3.879947642233593008e+00,2.066632761210132951e+00,-1.159249310038466874e+00,2.066632761210132951e+00,5.039196952272059882e+00
5.459714412689208984e+00,5.660762057556024907e+00,2.005953179519940122e+00,3.415125961213947292e-01,2.005953179519940122e+00,5.319249461434630177e+00
5.490699768066406250e+00,6.336556400502399988e+00,2.039614263589260457e+00,7.677118578458577147e-01,2.039614263589260457e+00,5.568844542656542274e+00
5.521685123443603516e+00,4.624844224118461078e+00,2.017494563663743357e+00,-1.164594325404478603e+00,2.017494563663743357e+00,5.789438549522939681e+00
5.552670478820800781e+00,5.584667900885817993e+00,2.122858183100055918e+00,-3.978199347331496938e-01,2.122858183100055918e+00,5.982487835618967686e+00
5.583656311035156250e+00,5.685822475931172626e+00,2.203386460665679003e+00,-4.636286547084926823e-01,2.203386460665679003e+00,6.149451130639665308e+00
5.614641189575195312e+00,6.506136709192022138e+00,2.173897292358794697e+00,2.143590493515228346e-01,2.173897292358794697e+00,6.291777659840499304e+00
5.645626544952392578e+00,5.744268524745913318e+00,2.028768261487982283e+00,-6.666623803903828360e-01,2.028768261487982283e+00,6.410930905136296154e+00
5.676611900329589844e+00,6.000650527701696824e+00,1.848674352279704447e+00,-5.077143163006088145e-01,1.848674352279704447e+00,6.508364844002305638e+00
5.707597732543945312e+00,6.384103800585453570e+00,1.738812021405313102e+00,-2.014330685852963043e-01,1.738812021405313102e+00,6.585536869170749874e+00
5.738582611083984375e+00,6.378672394840494420e+00,1.681033943563374766e+00,-2.652278219450554531e-01,1.681033943563374766e+00,6.643900216785549873e+00
5.769568443298339844e+00,6.524127983391443841e+00,1.672076554412458949e+00,-1.607868796192439831e-01,1.672076554412458949e+00,6.684914863010687824e+00
5.800553321838378906e+00,6.541662018623825681e+00,1.722131888209845529e+00,-1.683725882475712865e-01,1.722131888209845529e+00,6.710034606871396967e+00
5.831539154052734375e+00,7.049200562327166075e+00,1.726072762943534622e+00,3.284831841853943502e-01,1.726072762943534622e+00,6.720717378141771725e+00
5.862524509429931641e+00,8.799353272547516980e+00,1.602099503378289214e+00,2.080934557393156581e+00,1.602099503378289214e+00,6.718418715154360399e+00
5.893509864807128906e+00,7.831643023570474149e+00,1.654589220838445840e+00,1.127047780325299620e+00,1.654589220838445840e+00,6.704595243245174530e+00
5.924495220184326172e+00,7.329594530959025356e+00,1.645092192130977793e+00,6.488912149596703927e-01,1.645092192130977793e+00,6.680703315999354963e+00
5.955480575561523438e+00,7.145687314788750299e+00,1.655018046039548274e+00,4.974880277866970957e-01,1.655018046039548274e+00,6.648199287002053204e+00
5.986465930938720703e+00,7.817251782084666978e+00,1.685392303022218430e+00,1.208712272246255104e+00,1.685392303022218430e+00,6.608539509838411874e+00
6.017451286315917969e+00,8.910539965823016217e+00,1.647144352293683500e+00,2.347359627729439957e+00,1.647144352293683500e+00,6.563180338093576260e+00
6.048436641693115234e+00,8.466417060381294490e+00,1.632826339621148426e+00,1.952838935028599288e+00,1.632826339621148426e+00,6.513578125352695203e+00
6.079421997070312500e+00,7.565986201825369406e+00,1.707649287942943239e+00,1.104796976624458082e+00,1.707649287942943239e+00,6.461189225200911324e+00
6.110407352447509766e+00,8.342512857643233914e+00,1.726592197391109140e+00,1.935042866419863117e+00,1.726592197391109140e+00,6.407469991223370798e+00
6.141392707824707031e+00,1.131753917226435391e+01,1.789551191468665925e+00,4.963662395259134996e+00,1.789551191468665925e+00,6.353876777005218912e+00
6.172378063201904297e+00,1.682898146685568364e+01,1.892899194412468900e+00,1.052711553072408179e+01,1.892899194412468900e+00,6.301865936131602730e+00
6.203363418579101562e+00,1.973916068728037132e+01,1.985516402025439220e+00,1.348626686509270378e+01,1.985516402025439220e+00,6.252893822187667539e+00
6.234348773956298828e+00,1.829903776214935007e+01,2.060977087662319907e+00,1.209062097339079145e+01,2.060977087662319907e+00,6.208416788758557736e+00
6.265334129333496094e+00,1.511499664612098748e+01,2.099940318621126067e+00,8.945105456691567980e+00,2.099940318621126067e+00,6.169891189429420386e+00
6.296319484710693359e+00,1.493412320758459444e+01,2.255281714355767075e+00,8.795349829799194552e+00,2.255281714355767075e+00,6.138773377785399887e+00
6.327304840087890625e+00,1.331198770517018559e+01,2.428422179631508637e+00,7.195467997758544065e+00,2.428422179631508637e+00,6.116519707411641527e+00
6.358290195465087891e+00,1.226659247627152105e+01,2.414373479510876663e+00,6.162005944378227795e+00,2.414373479510876663e+00,6.104586531893293255e+00
6.389275550842285156e+00,1.319143328253577607e+01,2.329752977140587156e+00,7.087003077720277489e+00,2.329752977140587156e+00,6.104430204815498584e+00
6.420260906219482422e+00,1.256046488908192060e+01,2.147172584552314856e+00,6.442957809318516915e+00,2.147172584552314856e+00,6.117507079763403688e+00
6.451246261596679688e+00,1.110428128665989966e+01,2.003224360329782350e+00,4.959007776337744033e+00,2.003224360329782350e+00,6.145273510322155630e+00
6.482231616973876953e+00,8.426412364901253227e+00,1.972572833517598268e+00,2.237226514824356194e+00,1.972572833517598268e+00,6.189185850076897033e+00
6.513216972351074219e+00,9.969851577646485552e+00,2.194202795912472137e+00,3.719151125033709704e+00,2.194202795912472137e+00,6.250700452612775848e+00
6.544202327728271484e+00,8.585581498239399423e+00,2.315815547111134798e+00,2.254307826724462060e+00,2.315815547111134798e+00,6.331273671514937362e+00
6.575187683105468750e+00,6.432361860368526862e+00,2.188990634262855117e+00,8.881784197001252323e-16,2.188990634262855117e+00,6.432361860368525974e+00
6.606173038482666016e+00,9.392989794924446301e+00,2.159702262070037015e+00,2.838053521764702936e+00,2.159702262070037015e+00,6.554936273159743365e+00
6.637158393859863281e+00,1.309359926392991902e+01,2.065965365126006148e+00,6.395571498450922654e+00,2.065965365126006148e+00,6.698027765478996365e+00
