# wave, flux, fluxerr, csub, csuberr, spline_flux
5.242816925048828125e+00,7.909070132620044546e+00,2.361183412991485930e+00,3.686018516913039278e+00,2.361183412991485930e+00,4.223051615707005269e+00
5.273802280426025391e+00,5.868058698970013864e+00,2.285864926567557021e+00,1.387889265359601332e+00,2.285864926567557021e+00,4.480169433610412533e+00
5.304787635803222656e+00,4.796317377396678516e+00,2.075430805293321690e+00,6.714809039320002171e-02,2.075430805293321690e+00,4.729169287003478495e+00
5.335772991180419922e+00,7.700367381199116679e+00,1.964494880001869781e+00,2.730158686314452687e+00,1.964494880001869781e+00,4.970208694884663991e+00
5.366758346557617188e+00,7.883230900056155122e+00,1.929546171348987649e+00,2.679785723803708386e+00,1.929546171348987649e+00,5.203445176252446736e+00
5.397743701934814453e+00,7.982436380662294440e+00,1.890086461255890526e+00,2.553400130557000658e+00,1.890086461255890526e+00,5.429036250105293782e+00
5.428729057312011719e+00,6.941935680587199009e+00,1.807394050908808225e+00,1.294796245145515279e+00,1.807394050908808225e+00,5.647139435441683730e+00
5.459714412689208984e+00,7.093060141772109972e+00,1.724511494294539649e+00,1.235147890512028113e+00,1.724511494294539649e+00,5.857912251260081860e+00
5.490699768066406250e+00,6.733765767169536787e+00,1.669237210914578995e+00,6.722535506105735692e-01,1.669237210914578995e+00,6.061512216558963217e+00
5.521685123443603516e+00,5.532627226712655499e+00,1.675384171547604328e+00,-7.254696236241455765e-01,1.675384171547604328e+00,6.258096850336801076e+00
5.552670478820800781e+00,6.788441245230829146e+00,1.732849304232396026e+00,3.406175736387639930e-01,1.732849304232396026e+00,6.447823671592065153e+00
5.583656311035156250e+00,6.458720571417075007e+00,1.822222910245447469e+00,-1.721323937736674026e-01,1.822222910245447469e+00,6.630852965190742410e+00
5.614641189575195312e+00,7.739758263682226413e+00,1.873173651449058674e+00,9.324243111534640249e-01,1.873173651449058674e+00,6.807333952528762389e+00
5.645626544952392578e+00,6.705469820594806230e+00,1.857622020304626531e+00,-2.719626296123323073e-01,1.857622020304626531e+00,6.977432450207138537e+00
5.676611900329589844e+00,6.689169842053744652e+00,1.838100203327281079e+00,-4.521333693030848977e-01,1.838100203327281079e+00,7.141303211356829550e+00
5.707597732543945312e+00,8.612035531733209126e+00,1.921440247107958577e+00,1.312929394246697079e+00,1.921440247107958577e+00,7.299106137486512047e+00
5.738582611083984375e+00,8.603761726975257318e+00,2.056918061486987970e+00,1.152770126911214277e+00,2.056918061486987970e+00,7.450991600064043041e+00
5.769568443298339844e+00,7.060633691801748490e+00,2.176481641432944869e+00,-5.364927791927787126e-01,2.176481641432944869e+00,7.597126470994527203e+00
5.800553321838378906e+00,6.474617557038609306e+00,2.171579676245261048e+00,-1.263041713599568183e+00,2.171579676245261048e+00,7.737659270638177489e+00
5.831539154052734375e+00,9.105702968866335567e+00,2.138863552120140010e+00,1.232946796806673184e+00,2.138863552120140010e+00,7.872756172059662383e+00
5.862524509429931641e+00,9.404295406566195226e+00,2.061004337919381868e+00,1.401727073643865396e+00,2.061004337919381868e+00,8.002568332922329830e+00
5.893509864807128906e+00,8.152403013687681721e+00,1.977716378167834854e+00,2.514762101798950766e-02,1.977716378167834854e+00,8.127255392669692213e+00
5.924495220184326172e+00,8.166673249736863482e+00,1.946013060868685862e+00,-8.030162056335932164e-02,1.946013060868685862e+00,8.246974870300222804e+00
5.955480575561523438e+00,9.791882362838862264e+00,1.935137514756368526e+00,1.429998078026470054e+00,1.935137514756368526e+00,8.361884284812392210e+00
5.986465930938720703e+00,1.074086513165730139e+01,1.855797504094996331e+00,2.268723976452625024e+00,1.855797504094996331e+00,8.472141155204676366e+00
6.017451286315917969e+00,1.136909103622752681e+01,1.790397503044579341e+00,2.791188035751986263e+00,1.790397503044579341e+00,8.577903000475540551e+00
6.048436641693115234e+00,8.902452793676843612e+00,1.763404406476939190e+00,2.231254540533846864e-01,1.763404406476939190e+00,8.679327339623458926e+00
6.079421997070312500e+00,9.295120428974502857e+00,1.714476842602570716e+00,5.185487373275954326e-01,1.714476842602570716e+00,8.776571691646907425e+00
6.110407352447509766e+00,1.138122768500329940e+01,1.661621686202266357e+00,2.511434109458942743e+00,1.661621686202266357e+00,8.869793575544356656e+00
6.141392707824707031e+00,1.406857950895017595e+01,1.665756929968551292e+00,5.109428998635902275e+00,1.665756929968551292e+00,8.959150510314273674e+00
6.172378063201904297e+00,1.838848023322402625e+01,1.686508035577609199e+00,9.343680218268890059e+00,1.686508035577609199e+00,9.044800014955136191e+00
6.203363418579101562e+00,1.935766671531585814e+01,1.747178463168439722e+00,1.023076710685044688e+01,1.747178463168439722e+00,9.126899608465411262e+00
6.234348773956298828e+00,1.796619730317230790e+01,1.779561648887836522e+00,8.760590493328733075e+00,1.779561648887836522e+00,9.205606809843574823e+00
6.265334129333496094e+00,1.591433029868624871e+01,1.813632371131285392e+00,6.633251160598151230e+00,1.813632371131285392e+00,9.281079138088097480e+00
6.296319484710693359e+00,1.417135846062600990e+01,1.899869225545734563e+00,4.817884348428558283e+00,1.899869225545734563e+00,9.353474112197451618e+00
6.327304840087890625e+00,1.398331013577023185e+01,2.040616241118456742e+00,4.560360884600125786e+00,2.040616241118456742e+00,9.422949251170106066e+00
