# wave, flux, fluxerr, csub, csuberr, spline_flux
5.242816925048828125e+00,2.721033244688563890e+00,2.002447348980693320e+00,-3.640083442346356613e+00,2.002447348980693320e+00,6.361116687034920503e+00
5.273802280426025391e+00,4.992498986151663765e+00,2.032152051970435469e+00,-1.385716730690311316e+00,2.032152051970435469e+00,6.378215716841975080e+00
5.304787635803222656e+00,4.768708892018844736e+00,1.976312137766319310e+00,-1.629523509194605424e+00,1.976312137766319310e+00,6.398232401213450160e+00
5.335772991180419922e+00,4.919214439226673008e+00,1.897565782911541321e+00,-1.501899304854651618e+00,1.897565782911541321e+00,6.421113744081324626e+00
5.366758346557617188e+00,5.921331636670712051e+00,1.912837545691354668e+00,-5.254751127068653105e-01,1.912837545691354668e+00,6.446806749377577361e+00
5.397743701934814453e+00,9.121335292543502504e+00,1.987415663865508275e+00,2.646076871509315254e+00,1.987415663865508275e+00,6.475258421034187251e+00
5.428729057312011719e+00,5.258894068097895058e+00,1.911735345529244512e+00,-1.247521694885236343e+00,1.911735345529244512e+00,6.506415762983131401e+00
5.459714412689208984e+00,6.620668414265220569e+00,1.808752948220791801e+00,8.044263510883009616e-02,1.808752948220791801e+00,6.540225779156390473e+00
5.490699768066406250e+00,7.663709802760664935e+00,1.728278773708215255e+00,1.087074329274724249e+00,1.728278773708215255e+00,6.576635473485940686e+00
5.521685123443603516e+00,7.095563349536350373e+00,1.773190911426440142e+00,4.799714996325894489e-01,1.773190911426440142e+00,6.615591849903760924e+00
5.552670478820800781e+00,5.149725266518955458e+00,1.884179158084237526e+00,-1.507316645822875500e+00,1.884179158084237526e+00,6.657041912341830958e+00
5.583656311035156250e+00,7.756261697348573847e+00,1.969779986226827706e+00,1.055328338668209298e+00,1.969779986226827706e+00,6.700933358680364549e+00
5.614641189575195312e+00,6.982672736015858916e+00,2.056960873490130126e+00,2.354616250092291807e-01,2.056960873490130126e+00,6.747211111006629736e+00
5.645626544952392578e+00,7.337613951192075490e+00,2.047745436410290942e+00,5.417896960947592433e-01,2.047745436410290942e+00,6.795824255097316247e+00
5.676611900329589844e+00,7.017013977297231975e+00,1.906813680396852506e+00,1.702948763610665495e-01,1.906813680396852506e+00,6.846719100936165425e+00
5.707597732543945312e+00,8.410466073738117387e+00,1.887579913101551599e+00,1.510622586881278373e+00,1.887579913101551599e+00,6.899843486856839014e+00
5.738582611083984375e+00,6.608684190532016167e+00,1.759944460284162737e+00,-3.464577230542484898e-01,1.759944460284162737e+00,6.955141913586264657e+00
5.769568443298339844e+00,6.589042261189199223e+00,1.743766370400066323e+00,-4.235225268073028460e-01,1.743766370400066323e+00,7.012564787996502069e+00
5.800553321838378906e+00,6.685523819509143983e+00,1.741431346971495930e+00,-3.865317609036127422e-01,1.741431346971495930e+00,7.072055580412756726e+00
5.831539154052734375e+00,8.441536368648712596e+00,1.708527199176610889e+00,1.307971412870488237e+00,1.708527199176610889e+00,7.133564955778224359e+00
5.862524509429931641e+00,7.181787584441654104e+00,1.646061186752683314e+00,-1.524954004814738084e-02,1.646061186752683314e+00,7.197037124489801485e+00
5.893509864807128906e+00,7.054654870365362207e+00,1.628369850268722052e+00,-2.077651512924649779e-01,1.628369850268722052e+00,7.262420021657827185e+00
5.924495220184326172e+00,8.026593656412805089e+00,1.629576100979991615e+00,6.969330051985238583e-01,1.629576100979991615e+00,7.329660651214281231e+00
5.955480575561523438e+00,1.010573525115749938e+01,1.648209108779836507e+00,2.707029234066357759e+00,1.648209108779836507e+00,7.398706017091141618e+00
5.986465930938720703e+00,8.843116711431550314e+00,1.663093918096078427e+00,1.373613588211163972e+00,1.663093918096078427e+00,7.469503123220386342e+00
6.017451286315917969e+00,1.022386202719951775e+01,1.639253821032245151e+00,2.681863053665523466e+00,1.639253821032245151e+00,7.541998973533994288e+00
6.048436641693115234e+00,9.037408226947453826e+00,1.667292643953770082e+00,1.421267654983511264e+00,1.667292643953770082e+00,7.616140571963942563e+00
6.079421997070312500e+00,1.051289670935140563e+01,1.650029638187584746e+00,2.821021786909193807e+00,1.650029638187584746e+00,7.691874922442211826e+00
6.110407352447509766e+00,1.195243470781963957e+01,1.664834853207804333e+00,4.183285678918860384e+00,1.664834853207804333e+00,7.769149028900779186e+00
6.141392707824707031e+00,1.308946503253317672e+01,1.735994350722005475e+00,5.241555137261554975e+00,1.735994350722005475e+00,7.847909895271621750e+00
6.172378063201904297e+00,1.615706273705126605e+01,1.798159523795661352e+00,8.228958211564545877e+00,1.798159523795661352e+00,7.928104525486720178e+00
6.203363418579101562e+00,1.707245628017576067e+01,1.888328876838221149e+00,9.062776356697705538e+00,1.888328876838221149e+00,8.009679923478055130e+00
6.234348773956298828e+00,1.932089334928280522e+01,1.955098858770294656e+00,1.122831025610520683e+01,1.955098858770294656e+00,8.092583093177598386e+00
6.265334129333496094e+00,1.651291993583099327e+01,1.987429521046556902e+00,8.336158897313660887e+00,1.987429521046556902e+00,8.176761038517332381e+00
6.296319484710693359e+00,1.318305650974498278e+01,2.157161568979136135e+00,4.920895746315748553e+00,2.157161568979136135e+00,8.262160763429234223e+00
6.327304840087890625e+00,1.306956953245043884e+01,2.289401661664929755e+00,4.720840260605152494e+00,2.289401661664929755e+00,8.348729271845286348e+00
6.358290195465087891e+00,1.166266624179184141e+01,2.444000991932509415e+00,3.226252674094377326e+00,2.444000991932509415e+00,8.436413567697464089e+00
6.389275550842285156e+00,1.131481028626638263e+01,2.458884956298687197e+00,2.789649631348638081e+00,2.458884956298687197e+00,8.525160654917744552e+00
6.420260906219482422e+00,1.168993949194740800e+01,2.283643157989219130e+00,3.075021954509297828e+00,2.283643157989219130e+00,8.614917537438110173e+00
6.451246261596679688e+00,1.191964565972620704e+01,2.133141666541698012e+00,3.214014440535674311e+00,2.133141666541698012e+00,8.705631219190532732e+00
6.482231616973876953e+00,1.040405061853046043e+01,2.072939650446581794e+00,1.606801914423460431e+00,2.072939650446581794e+00,8.797248704106999995e+00
6.513216972351074219e+00,1.060513289963476247e+01,2.098817429084594011e+00,1.715415903515280505e+00,2.098817429084594011e+00,8.889716996119481962e+00
6.544202327728271484e+00,9.421790887897987687e+00,2.138330335894292666e+00,4.388077887380283926e-01,2.138330335894292666e+00,8.982983099159959295e+00
6.575187683105468750e+00,1.054386213974913744e+01,2.184244922368366648e+00,1.466868122588721235e+00,2.184244922368366648e+00,9.076994017160416206e+00
6.606173038482666016e+00,9.999559132201421008e+00,2.198327198113885661e+00,8.278623781486018629e-01,2.198327198113885661e+00,9.171696754052819145e+00
6.637158393859863281e+00,1.047005435662815032e+01,2.056860926690003755e+00,1.203016042858989110e+00,2.056860926690003755e+00,9.267038313769161206e+00
6.668143749237060547e+00,9.362965700241408840e+00,1.929713517029542080e+00,1.776356839400250465e-15,1.929713517029542080e+00,9.362965700241407063e+00
6.699129104614257812e+00,9.434799646816049545e+00,1.860181224348461670e+00,-2.478515907043821187e-02,1.860181224348461670e+00,9.459584805886487757e+00
6.730114459991455078e+00,9.106643201017798006e+00,1.895280956974242370e+00,-4.509938760432845584e-01,1.895280956974242370e+00,9.557637077061082564e+00
6.761099815368652344e+00,8.567734527275771228e+00,1.989086637111940670e+00,-1.090288321331049914e+00,1.989086637111940670e+00,9.658022848606821142e+00
6.792085170745849609e+00,9.978215176882754278e+00,2.102863725950752549e+00,2.165727215174211295e-01,2.102863725950752549e+00,9.761642455365333149e+00
6.823070526123046875e+00,1.038089603445208908e+01,2.200394790920327637e+00,5.114998022738479477e-01,2.200394790920327637e+00,9.869396232178241135e+00
6.854055881500244141e+00,9.757093414380619834e+00,2.279470287603483580e+00,-2.250910995065602549e-01,2.279470287603483580e+00,9.982184513887180088e+00
6.885041236877441406e+00,1.192527431164262985e+01,2.388404122675836572e+00,1.824366676308862623e+00,2.388404122675836572e+00,1.010090763533376723e+01
