# wave, flux, fluxerr, csub, csuberr, spline_flux
5.242816925048828125e+00,1.073865689749020902e+01,1.665178596079161633e+00,6.355181013695426095e+00,1.665178596079161633e+00,4.383475883794782924e+00
5.273802280426025391e+00,1.244350440418171999e+01,1.734655223607032948e+00,7.523726497743265185e+00,1.734655223607032948e+00,4.919777906438454806e+00
5.304787635803222656e+00,1.180533865172457908e+01,1.602539265456371487e+00,6.382579601907964140e+00,1.602539265456371487e+00,5.422759049816614940e+00
5.335772991180419922e+00,9.399252670463049242e+00,1.392620822103850964e+00,3.505809589997674891e+00,1.392620822103850964e+00,5.893443080465374351e+00
5.366758346557617188e+00,9.088781474629772816e+00,1.320016128282531342e+00,2.755927709708933193e+00,1.320016128282531342e+00,6.332853764920839623e+00
5.397743701934814453e+00,1.111177960920927710e+01,1.306419118194900975e+00,4.369764739490161531e+00,1.306419118194900975e+00,6.742014869719115566e+00
5.428729057312011719e+00,1.080438691034651200e+01,1.237297592024409809e+00,3.682436748950212113e+00,1.237297592024409809e+00,7.121950161396299883e+00
5.459714412689208984e+00,9.120768383776884036e+00,1.119712347953609743e+00,1.647084977288375995e+00,1.119712347953609743e+00,7.473683406488508041e+00
5.490699768066406250e+00,8.254742677867078271e+00,9.942776024515893596e-01,4.565043063352405284e-01,9.942776024515893596e-01,7.798238371531837743e+00
5.521685123443603516e+00,8.940256512244889819e+00,9.374169406827292939e-01,8.436176891824906932e-01,9.374169406827292939e-01,8.096638823062399126e+00
5.552670478820800781e+00,8.721270427151722515e+00,9.362528974262060988e-01,3.513618995354299557e-01,9.362528974262060988e-01,8.369908527616292560e+00
5.583656311035156250e+00,8.144737650511697069e+00,9.410355660954754509e-01,-4.743372553677893677e-01,9.410355660954754509e-01,8.619074905879486437e+00
5.614641189575195312e+00,8.711371045869071850e+00,9.463327425586367525e-01,-1.337797160694407239e-01,9.463327425586367525e-01,8.845150761938512574e+00
5.645626544952392578e+00,9.519766178921159394e+00,9.014628866672982355e-01,4.705953541421159514e-01,9.014628866672982355e-01,9.049170824779043443e+00
