# wave, flux, fluxerr, csub, csuberr, spline_flux
5.242816925048828125e+00,6.508990601066253490e+00,2.172135368236348896e+00,2.810337558364368160e+00,2.172135368236348896e+00,3.698653042701885330e+00
5.273802280426025391e+00,7.964536602186002234e+00,2.275435709573967902e+00,4.086962326558237990e+00,2.275435709573967902e+00,3.877574275627763800e+00
5.304787635803222656e+00,3.446337525625806641e+00,2.213438344104321942e+00,-6.016440236888493942e-01,2.213438344104321942e+00,4.047981549314656036e+00
5.335772991180419922e+00,2.582876231242992482e+00,2.125467774337799209e+00,-1.627261089520572135e+00,2.125467774337799209e+00,4.210137320763564617e+00
5.366758346557617188e+00,4.799208000307018551e+00,2.104774148564037883e+00,4.349039533315233186e-01,2.104774148564037883e+00,4.364304046975495233e+00
5.397743701934814453e+00,4.858181647876552489e+00,2.228910951494837089e+00,3.474374629251020252e-01,2.228910951494837089e+00,4.510744184951450464e+00
5.428729057312011719e+00,5.776732254284747903e+00,2.242191118170529851e+00,1.127012062592314123e+00,2.242191118170529851e+00,4.649720191692433779e+00
5.459714412689208984e+00,4.513648338818434524e+00,2.146224543218897551e+00,-2.678461853810141235e-01,2.146224543218897551e+00,4.781494524199448648e+00
5.490699768066406250e+00,3.528629812848784297e+00,2.118293647985280970e+00,-1.377699826624712465e+00,2.118293647985280970e+00,4.906329639473496762e+00
5.521685123443603516e+00,5.621845199092092571e+00,2.161568318301701375e+00,5.973572045765083161e-01,2.161568318301701375e+00,5.024487994515584255e+00
5.552670478820800781e+00,6.363891643505853679e+00,2.269730678904241739e+00,1.227659597179139972e+00,2.269730678904241739e+00,5.136232046326713707e+00
5.583656311035156250e+00,4.598013859398029091e+00,2.216696833974057146e+00,-6.438119714902210688e-01,2.216696833974057146e+00,5.241825830888250159e+00
5.614641189575195312e+00,5.808115107617290107e+00,2.190796702547364472e+00,4.665880393571768536e-01,2.190796702547364472e+00,5.341527068260113253e+00
5.645626544952392578e+00,5.885861334280381385e+00,2.105929820193880531e+00,4.502583818959911000e-01,2.105929820193880531e+00,5.435602952384390285e+00
5.676611900329589844e+00,6.208488452288260184e+00,1.916436845858012106e+00,6.841740910065379211e-01,1.916436845858012106e+00,5.524314361281722263e+00
5.707597732543945312e+00,6.112696071209442472e+00,1.699330474090336773e+00,5.047710704939198934e-01,1.699330474090336773e+00,5.607925000715522579e+00
5.738582611083984375e+00,6.719510218705655902e+00,1.725283182338259724e+00,1.032816637306086527e+00,1.725283182338259724e+00,5.686693581399569375e+00
5.769568443298339844e+00,5.433757883883049367e+00,1.696482159808986090e+00,-3.271295306263564129e-01,1.696482159808986090e+00,5.760887414509405779e+00
5.800553321838378906e+00,5.163714269120754707e+00,1.714805882183193297e+00,-6.670501155009285199e-01,1.714805882183193297e+00,5.830764384621683227e+00
5.831539154052734375e+00,6.160632413278110064e+00,1.716819841776067612e+00,2.640411577106176466e-01,1.716819841776067612e+00,5.896591255567492418e+00
5.862524509429931641e+00,6.964352240873830979e+00,1.697789833193183551e+00,1.005724887050710947e+00,1.697789833193183551e+00,5.958627353823120032e+00
5.893509864807128906e+00,7.034063888317968249e+00,1.696880750674048643e+00,1.016927708420158893e+00,1.696880750674048643e+00,6.017136179897809356e+00
5.924495220184326172e+00,6.688587040395927552e+00,1.719415838237375649e+00,6.162068496033636933e-01,1.719415838237375649e+00,6.072380190792563859e+00
5.955480575561523438e+00,7.008071733829081218e+00,1.743178397254210754e+00,8.834498903206950970e-01,1.743178397254210754e+00,6.124621843508386121e+00
5.986465930938720703e+00,6.574497776750300559e+00,1.777247795497233440e+00,4.003741817040200601e-01,1.777247795497233440e+00,6.174123595046280499e+00
6.017451286315917969e+00,8.562977863896765740e+00,1.787611412598163474e+00,2.341829961489516165e+00,1.787611412598163474e+00,6.221147902407249575e+00
6.048436641693115234e+00,7.292578658923732249e+00,1.859335617299993748e+00,1.026621436331435433e+00,1.859335617299993748e+00,6.265957222592296816e+00
6.079421997070312500e+00,7.153528463491784173e+00,1.875634177271960468e+00,8.447144508893558168e-01,1.875634177271960468e+00,6.308814012602428356e+00
6.110407352447509766e+00,8.259576670425818889e+00,1.881537039370721365e+00,1.909595940987173890e+00,1.881537039370721365e+00,6.349980729438645000e+00
6.141392707824707031e+00,1.094816235231043322e+01,1.939333860546657906e+00,4.558442522208484782e+00,1.939333860546657906e+00,6.389719830101948439e+00
