# wave, flux, fluxerr, csub, csuberr, spline_flux
5.242816925048828125e+00,1.538920097818324839e+00,9.837452645634636728e-01,1.163328304512986078e+00,9.837452645634636728e-01,3.755917933053388169e-01
5.273802280426025391e+00,1.777369821829421603e+00,9.861004094896077543e-01,1.247428469973319132e+00,9.861004094896077543e-01,5.299413518561023606e-01
5.304787635803222656e+00,2.828472510792738426e+00,9.136674504121413687e-01,2.158165760003416089e+00,9.136674504121413687e-01,6.703067507893225585e-01
5.335772991180419922e+00,2.474324155359330923e+00,8.202668003055009205e-01,1.677104256975333385e+00,8.202668003055009205e-01,7.972198983839976494e-01
5.366758346557617188e+00,2.284403745062359548e+00,7.869672599052544015e-01,1.373191042143239837e+00,7.869672599052544015e-01,9.112127029191197103e-01
5.397743701934814453e+00,1.485169499271684401e+00,7.946266634728389455e-01,4.723524265979963666e-01,7.946266634728389455e-01,1.012817072673688035e+00
5.428729057312011719e+00,1.498603472396643932e+00,1.039421834164846681e+00,3.960385564699466787e-01,1.039421834164846681e+00,1.102564915926697253e+00
5.459714412689208984e+00,2.236209997638187286e+00,5.463916156831291060e-01,1.055221856681043402e+00,5.463916156831291060e-01,1.180988140957143884e+00
5.490699768066406250e+00,3.536251863793329342e+00,6.666204827726180948e-01,2.287633207749306230e+00,6.666204827726180948e-01,1.248618656044023112e+00
5.521685123443603516e+00,2.532773011347254855e+00,6.009756512099646564e-01,1.226784641880923621e+00,6.009756512099646564e-01,1.305988369466331234e+00
5.552670478820800781e+00,1.419725646122862894e+00,6.075040430981475392e-01,6.609645661979857145e-02,6.075040430981475392e-01,1.353629189503064323e+00
5.583656311035156250e+00,1.259380515268739398e+00,6.265990260357008346e-01,-1.326930327418083255e-01,6.265990260357008346e-01,1.392073548010547723e+00
5.614641189575195312e+00,1.433311798130473935e+00,6.396591130496857014e-01,1.146001559468579067e-02,6.396591130496857014e-01,1.421851782535788145e+00
5.645626544952392578e+00,1.253827788138222932e+00,6.309923540771662509e-01,-1.896695839515485371e-01,6.309923540771662509e-01,1.443497372089771469e+00
5.676611900329589844e+00,1.625847885067408960e+00,6.137955646525572462e-01,1.683061836932455702e-01,6.137955646525572462e-01,1.457541701374163390e+00
5.707597732543945312e+00,1.867838947935130944e+00,6.151004450929994372e-01,4.033222135962251098e-01,6.151004450929994372e-01,1.464516734338905835e+00
5.738582611083984375e+00,2.277786018328901818e+00,6.430757014730026366e-01,8.128318060787456112e-01,6.430757014730026366e-01,1.464954212250156207e+00
5.769568443298339844e+00,1.248071206348457141e+00,6.893940335687760435e-01,-2.113148748826290113e-01,6.893940335687760435e-01,1.459386081231086152e+00
5.800553321838378906e+00,9.864013465832222050e-01,7.316268240656529365e-01,-4.619432348125134258e-01,7.316268240656529365e-01,1.448344581395735631e+00
5.831539154052734375e+00,1.288469049547255940e+00,7.674601788413727421e-01,-1.438919027039686771e-01,7.674601788413727421e-01,1.432360952251224617e+00
5.862524509429931641e+00,2.198260301742522849e+00,8.024172667751441335e-01,7.862925717357551747e-01,8.024172667751441335e-01,1.411967730006767674e+00
5.893509864807128906e+00,2.069035828308566138e+00,8.442041850769104183e-01,6.813392146772783153e-01,8.442041850769104183e-01,1.387696613631287823e+00
5.924495220184326172e+00,2.222752635677600175e+00,8.771046906157409229e-01,8.626731242738188143e-01,8.771046906157409229e-01,1.360079511403781360e+00
5.955480575561523438e+00,2.072671859891177970e+00,8.536064186521374886e-01,7.430235282879340541e-01,8.536064186521374886e-01,1.329648331603243916e+00
5.986465930938720703e+00,2.094167725931179724e+00,8.219914661549316826e-01,7.972327434225079390e-01,8.219914661549316826e-01,1.296934982508671785e+00
6.017451286315917969e+00,1.835825527322008544e+00,8.042967289542214404e-01,5.733541549229479450e-01,8.042967289542214404e-01,1.262471372399060598e+00
6.048436641693115234e+00,1.629255737679989879e+00,7.678601959258288812e-01,4.024663281265834502e-01,7.678601959258288812e-01,1.226789409553406429e+00
6.079421997070312500e+00,1.982664961632246925e+00,7.297623735774918519e-01,7.922439593815413517e-01,7.297623735774918519e-01,1.190421002250705573e+00
6.110407352447509766e+00,1.934773699305738726e+00,7.111106749024033169e-01,7.808756405357857311e-01,7.111106749024033169e-01,1.153898058769952994e+00
6.141392707824707031e+00,2.166454207446194324e+00,6.924560055921404889e-01,1.048701720056048892e+00,6.924560055921404889e-01,1.117752487390145433e+00
6.172378063201904297e+00,2.286986964613068274e+00,6.719573917429944032e-01,1.204470768222789534e+00,6.719573917429944032e-01,1.082516196390278740e+00
6.203363418579101562e+00,2.441745874034691344e+00,6.499539222776749003e-01,1.393024779985342576e+00,6.499539222776749003e-01,1.048721094049348768e+00
6.234348773956298828e+00,2.179765395620514745e+00,6.435824759810648832e-01,1.162866306974163377e+00,6.435824759810648832e-01,1.016899088646351368e+00
6.265334129333496094e+00,2.274777938563740776e+00,6.515387588136756225e-01,1.287195850103457939e+00,6.515387588136756225e-01,9.875820884602827254e-01
6.296319484710693359e+00,2.217265748965500549e+00,6.832238496833664687e-01,1.255963747195361968e+00,6.832238496833664687e-01,9.613020017701384701e-01
6.327304840087890625e+00,2.291929670845354927e+00,7.217775244847637328e-01,1.353338933990440252e+00,7.217775244847637328e-01,9.385907368549146756e-01
6.358290195465087891e+00,2.836421937055368048e+00,7.536196909935346522e-01,1.916441735061760632e+00,7.536196909935346522e-01,9.199802019936074160e-01
6.389275550842285156e+00,2.021112259828917956e+00,7.614977372653941590e-01,1.115109954363705302e+00,7.614977372653941590e-01,9.060023054652126540e-01
6.420260906219482422e+00,2.445885521656694372e+00,7.658445305473693399e-01,1.548696566107968131e+00,7.658445305473693399e-01,8.971889555487263523e-01
6.451246261596679688e+00,2.409720100281839805e+00,7.753684750384477464e-01,1.515648039758695553e+00,7.753684750384477464e-01,8.940720605231441409e-01
6.482231616973876953e+00,1.347907313727673584e+00,8.099799869486123960e-01,4.507237850602114904e-01,8.099799869486123960e-01,8.971835286674620935e-01
6.513216972351074219e+00,1.689101394753026453e+00,8.644705428914716272e-01,7.820461264923503908e-01,8.644705428914716272e-01,9.070552682606760619e-01
6.544202327728271484e+00,1.043373641569289356e+00,9.720370554634065741e-01,1.191544539875066810e-01,9.720370554634065741e-01,9.242191875817826752e-01
