# wave, flux, fluxerr, csub, csuberr, spline_flux
5.242816925048828125e+00,2.590375593756945038e-01,7.726624788089704321e-01,5.075038821354704854e-01,7.726624788089704321e-01,-2.484663227597759261e-01
5.273802280426025391e+00,1.176726256580399310e+00,7.948923577916293670e-01,1.240082732889471462e+00,7.948923577916293670e-01,-6.335647630907206840e-02
5.304787635803222656e+00,5.118484793412498846e-01,7.411310919903945083e-01,4.057506034039128351e-01,7.411310919903945083e-01,1.060978759373370356e-01
5.335772991180419922e+00,2.532072205656304753e+00,6.620927268689174028e-01,2.271605947888459376e+00,6.620927268689174028e-01,2.604662577678455992e-01
5.366758346557617188e+00,9.710102882715792028e-01,6.425815442365067076e-01,5.706920953007321717e-01,6.425815442365067076e-01,4.003181929708470865e-01
5.397743701934814453e+00,1.462251873823690262e+00,6.418750234747581107e-01,9.360286684889548292e-01,6.418750234747581107e-01,5.262232053347354332e-01
5.428729057312011719e+00,5.780099329715739920e-01,6.019742985059165497e-01,-6.074088567632951463e-02,6.019742985059165497e-01,6.387508186479035066e-01
5.459714412689208984e+00,7.863087776723867162e-01,5.403134221124846759e-01,4.783822097364132109e-02,5.403134221124846759e-01,7.384705566987453951e-01
5.490699768066406250e+00,1.931968324146400295e+00,4.817709596218175960e-01,1.106016380870746385e+00,4.817709596218175960e-01,8.259519432756540214e-01
5.521685123443603516e+00,3.588814845752287264e-01,4.585078864941000143e-01,-5.428830175917945811e-01,4.585078864941000143e-01,9.017645021670233074e-01
5.552670478820800781e+00,7.569748875587014592e-01,4.552268104847312369e-01,-2.095028696025452719e-01,4.552268104847312369e-01,9.664777571612467311e-01
5.583656311035156250e+00,9.949971809068073325e-01,4.576925758981993386e-01,-2.566480687388572601e-02,4.576925758981993386e-01,1.020661987780693059e+00
5.614641189575195312e+00,2.044582597960723724e+00,4.461765385374035775e-01,9.796981473488939329e-01,4.461765385374035775e-01,1.064884450611829791e+00
5.645626544952392578e+00,1.772320859010081406e+00,4.239131705458625832e-01,6.726039223651050225e-01,4.239131705458625832e-01,1.099716936644976384e+00
5.676611900329589844e+00,1.095807585952034868e+00,4.117790725647016425e-01,-2.992062798251660105e-02,4.117790725647016425e-01,1.125728213934551469e+00
