# wave, flux, fluxerr, csub, csuberr, spline_flux
5.242816925048828125e+00,1.709287949875291979e+00,9.950632315940460826e-01,-2.130420377956485645e-01,9.950632315940460826e-01,1.922329987670940543e+00
5.273802280426025391e+00,1.889778378684932925e+00,9.806501546293722171e-01,4.690082699186293169e-02,9.806501546293722171e-01,1.842877551693069993e+00
5.304787635803222656e+00,2.512641457917240029e+00,9.027465248053939684e-01,7.471090909341580044e-01,9.027465248053939684e-01,1.765532366983082024e+00
5.335772991180419922e+00,1.992626775949629003e+00,8.292109995577408021e-01,3.022840769898353930e-01,8.292109995577408021e-01,1.690342698959793610e+00
5.366758346557617188e+00,1.398104376325183029e+00,8.032787498503273227e-01,-2.192524367168333654e-01,8.032787498503273227e-01,1.617356813042016395e+00
5.397743701934814453e+00,2.051475385586428946e+00,8.273095149487378341e-01,5.048524109378651481e-01,8.273095149487378341e-01,1.546622974648563797e+00
5.428729057312011719e+00,1.686389558214867357e+00,9.733375030663371508e-01,2.082001090166152313e-01,9.733375030663371508e-01,1.478189449198252126e+00
5.459714412689208984e+00,2.020490476622421205e+00,5.723541106691636404e-01,6.083859745125277385e-01,5.723541106691636404e-01,1.412104502109893467e+00
5.490699768066406250e+00,2.363622657042568243e+00,7.200263249852514313e-01,1.015206258240265669e+00,7.200263249852514313e-01,1.348416398802302574e+00
5.521685123443603516e+00,1.353938695321584618e+00,6.699335112978255236e-01,6.676529062729130715e-02,6.699335112978255236e-01,1.287173404694293311e+00
5.552670478820800781e+00,1.404218795469693415e+00,6.883519133954185687e-01,1.757950102650143176e-01,6.883519133954185687e-01,1.228423785204679097e+00
5.583656311035156250e+00,1.024451923225123462e+00,7.295077920677289773e-01,-1.477630373408505005e-01,7.295077920677289773e-01,1.172214960565973962e+00
5.614641189575195312e+00,1.148437214947183982e+00,7.488153337807610388e-01,2.983948319129003934e-02,7.488153337807610388e-01,1.118597731755893943e+00
5.645626544952392578e+00,1.005587005659021260e+00,7.396179316218938204e-01,-6.203082297532924727e-02,7.396179316218938204e-01,1.067617828634350507e+00
5.676611900329589844e+00,6.474718436047175452e-01,7.338634498658849203e-01,-3.718525182017404784e-01,7.338634498658849203e-01,1.019324361806458024e+00
5.707597732543945312e+00,1.404582675097414413e+00,7.418346235078594475e-01,4.308177582251667692e-01,7.418346235078594475e-01,9.737649168722476434e-01
5.738582611083984375e+00,1.311227492495863345e+00,7.732179910166789849e-01,3.802376937889798691e-01,7.732179910166789849e-01,9.309897987068834757e-01
5.769568443298339844e+00,5.232947645043661833e-01,8.366045041606631205e-01,-3.677498760900103081e-01,8.366045041606631205e-01,8.910446405943764914e-01
5.800553321838378906e+00,7.658174541067281904e-01,8.922720535479042869e-01,-8.816271170095346665e-02,8.922720535479042869e-01,8.539801658076816571e-01
5.831539154052734375e+00,6.822305514869488885e-01,9.348433170382273172e-01,-1.376118076762331555e-01,9.348433170382273172e-01,8.198423591631820440e-01
5.862524509429931641e+00,1.491101907926296377e+00,9.258758165500855508e-01,7.024207778641731181e-01,9.258758165500855508e-01,7.886811300621232590e-01
5.893509864807128906e+00,1.695101144235416024e+00,9.050050251072433438e-01,9.345569483062401428e-01,9.050050251072433438e-01,7.605441959291758813e-01
5.924495220184326172e+00,1.063953077343845699e+00,8.867856338253703452e-01,3.284732551606923678e-01,8.867856338253703452e-01,7.354798221831533311e-01
5.955480575561523438e+00,4.983773506968082190e-01,8.688168122914172731e-01,-2.151589235460615868e-01,8.688168122914172731e-01,7.135362742428698057e-01
5.986465930938720703e+00,1.082087739274931515e+00,8.356321777628209491e-01,3.873259217477923455e-01,8.356321777628209491e-01,6.947618175271391694e-01
6.017451286315917969e+00,1.783096113084498002e+00,8.169411931429269025e-01,1.103891395629722494e+00,8.169411931429269025e-01,6.792047174547755084e-01
