# wave, flux, fluxerr, csub, csuberr, spline_flux
5.242816925048828125e+00,7.707039458389535191e-01,2.072372804122123435e-01,5.800656936439346767e-01,2.072372804122123435e-01,1.906382521950188147e-01
5.273802280426025391e+00,4.406728024279433220e-01,2.107999672528338142e-01,2.115613864663029864e-01,2.107999672528338142e-01,2.291114159616403356e-01
5.304787635803222656e+00,5.950166073854341597e-01,1.973431349896004328e-01,3.292136618623892064e-01,1.973431349896004328e-01,2.658029455230449534e-01
5.335772991180419922e+00,8.045141015249765992e-01,2.073963536222548365e-01,5.037503795471196533e-01,2.073963536222548365e-01,3.007637219778570015e-01
5.366758346557617188e+00,6.283494647092926488e-01,2.085942615567726310e-01,2.943048382845914190e-01,2.085942615567726310e-01,3.340446264247012298e-01
5.397743701934814453e+00,9.215444682259528175e-01,2.295668789564437873e-01,5.558479282637507346e-01,2.295668789564437873e-01,3.656965399622020829e-01
5.428729057312011719e+00,4.756243787040796978e-01,2.005088233069014236e-01,7.985403501509541480e-02,2.005088233069014236e-01,3.957703436889842830e-01
5.459714412689208984e+00,4.031160163600160384e-01,2.282997440299215919e-01,-2.120090234365601400e-02,2.282997440299215919e-01,4.243169187036720524e-01
5.490699768066406250e+00,3.159873582969633388e-01,1.899405230444238812e-01,-1.353997878079269968e-01,1.899405230444238812e-01,4.513871461048903355e-01
5.521685123443603516e+00,5.528423847004579894e-01,1.759509720847372005e-01,7.581047770919457918e-02,1.759509720847372005e-01,4.770319069912634102e-01
5.552670478820800781e+00,5.004482140719146432e-01,1.818680066043762422e-01,-8.538683895011889291e-04,1.818680066043762422e-01,5.013020824614158322e-01
5.583656311035156250e+00,6.071731020291876169e-01,1.909048162016087347e-01,8.292420521382459775e-02,1.909048162016087347e-01,5.242488968153630191e-01
5.614641189575195312e+00,3.373060788438523305e-01,1.826177548243178850e-01,-2.086161227037049981e-01,1.826177548243178850e-01,5.459222015475573286e-01
5.645626544952392578e+00,4.484772381541692887e-01,1.504929833712634890e-01,-1.178966692066260036e-01,1.504929833712634890e-01,5.663739073607952923e-01
5.676611900329589844e+00,5.057314658883873548e-01,1.366334768686881806e-01,-7.992308626392374826e-02,1.366334768686881806e-01,5.856545521523111031e-01
5.707597732543945312e+00,6.567630087887001977e-01,1.344365198130683392e-01,5.294772065292163710e-02,1.344365198130683392e-01,6.038152881357785606e-01
5.738582611083984375e+00,5.833982962515591453e-01,1.354654602990261747e-01,-3.750788681311434392e-02,1.354654602990261747e-01,6.209061830646734892e-01
5.769568443298339844e+00,7.198212174751467129e-01,1.506333413840841851e-01,8.284204632240799171e-02,1.506333413840841851e-01,6.369791711527387212e-01
5.800553321838378906e+00,4.686437602166981242e-01,1.463521932380132951e-01,-1.834403828569432515e-01,1.463521932380132951e-01,6.520841430736413757e-01
5.831539154052734375e+00,8.724468245605387917e-01,1.501763191681931842e-01,2.061739137676763534e-01,1.501763191681931842e-01,6.662729107928624384e-01
5.862524509429931641e+00,7.390901291462550482e-01,1.474626369897185652e-01,5.949444955308302863e-02,1.474626369897185652e-01,6.795956795931720196e-01
5.893509864807128906e+00,8.840162800315731761e-01,1.506411618514919004e-01,1.919127241864273525e-01,1.506411618514919004e-01,6.921035558451458236e-01
5.924495220184326172e+00,7.390442708839617403e-01,1.538140793620167979e-01,3.519685023655272360e-02,1.538140793620167979e-01,7.038474206474090167e-01
5.955480575561523438e+00,7.895578516695327398e-01,1.616801192131087084e-01,7.467969657094708502e-02,1.616801192131087084e-01,7.148781550985856548e-01
5.986465930938720703e+00,7.102420515501783882e-01,1.706698575185298661e-01,-1.500458874712229385e-02,1.706698575185298661e-01,7.252466402973006820e-01
6.017451286315917969e+00,8.948834108461507508e-01,1.707383658974048202e-01,1.598796535039724853e-01,1.707383658974048202e-01,7.350037573421782655e-01
6.048436641693115234e+00,7.636155802749085009e-01,1.831888585230277977e-01,1.941519294306537358e-02,1.831888585230277977e-01,7.442003873318431273e-01
6.079421997070312500e+00,8.163422243385580757e-01,2.026404146310245569e-01,6.345481297363808615e-02,2.026404146310245569e-01,7.528874113649199895e-01
6.110407352447509766e+00,9.704545874274037587e-01,2.003035277310300510e-01,2.093388768873705175e-01,2.003035277310300510e-01,7.611157105400332412e-01
6.141392707824707031e+00,9.799185358619315611e-01,2.000394267568134099e-01,2.109823699061244007e-01,2.000394267568134099e-01,7.689361659558071604e-01
6.172378063201904297e+00,1.244222910956974459e+00,2.035454161682340724e-01,4.678232522461075460e-01,2.035454161682340724e-01,7.763996587108669134e-01
6.203363418579101562e+00,1.308621496469700496e+00,2.138289443624369901e-01,5.250644265658639398e-01,2.138289443624369901e-01,7.835570699038365561e-01
6.234348773956298828e+00,1.076063237077427681e+00,2.003483344825618406e-01,2.856039564440867595e-01,2.003483344825618406e-01,7.904592806333409216e-01
6.265334129333496094e+00,1.205999560648449709e+00,1.998939075383360520e-01,4.088423886504455318e-01,1.998939075383360520e-01,7.971571719980041770e-01
