# wave, flux, fluxerr, csub, csuberr, spline_flux
5.242816925048828125e+00,5.648027019493204737e-01,3.055899542779295652e-01,3.746574728213286631e-01,3.055899542779295652e-01,1.901452291279918105e-01
5.273802280426025391e+00,6.244562452393376262e-01,2.973207923251123264e-01,4.218872577454884643e-01,2.973207923251123264e-01,2.025689874938491619e-01
5.304787635803222656e+00,-2.448003904945434961e-01,2.835520815104519143e-01,-4.607327088054416486e-01,2.835520815104519143e-01,2.159323183108981525e-01
5.335772991180419922e+00,5.581647776214681000e-01,2.405160568092397921e-01,3.279817452304234493e-01,2.405160568092397921e-01,2.301830323910446785e-01
5.366758346557617188e+00,4.574621517042929963e-01,2.261316278952881786e-01,2.121932111580979996e-01,2.261316278952881786e-01,2.452689405461949967e-01
5.397743701934814453e+00,6.413916209903433030e-01,2.467822726337724482e-01,3.802537674020877168e-01,2.467822726337724482e-01,2.611378535882555862e-01
5.428729057312011719e+00,4.686479713584255080e-01,2.726995697340952041e-01,1.909103890292934702e-01,2.726995697340952041e-01,2.777375823291320378e-01
5.459714412689208984e+00,5.930001883765607662e-01,1.934473165559789098e-01,2.979842507958298525e-01,1.934473165559789098e-01,2.950159375807309137e-01
5.490699768066406250e+00,4.080047192946529289e-01,1.917405807827710362e-01,9.508398913969506872e-02,1.917405807827710362e-01,3.129207301549578601e-01
5.521685123443603516e+00,4.275296746188708141e-01,1.861147399300006888e-01,9.612990375515151342e-02,1.861147399300006888e-01,3.313997708637193007e-01
5.552670478820800781e+00,7.094560643141950562e-01,1.910062494402806899e-01,3.590551937952735084e-01,1.910062494402806899e-01,3.504008705189215478e-01
5.583656311035156250e+00,1.981857438152229423e-01,2.069367518113114368e-01,-1.716863991059844607e-01,2.069367518113114368e-01,3.698721429212074030e-01
5.614641189575195312e+00,3.185120261694867061e-01,2.136504973525365503e-01,-7.124846374678528438e-02,2.136504973525365503e-01,3.897604899162719905e-01
5.645626544952392578e+00,4.075699225881117549e-01,2.057949462809214314e-01,-2.444708694120945047e-03,2.057949462809214314e-01,4.100146312822326999e-01
5.676611900329589844e+00,5.830920925352732764e-01,1.959827622502942623e-01,1.525100176930149765e-01,1.959827622502942623e-01,4.305820748422583000e-01
5.707597732543945312e+00,2.462712701221721201e-01,2.009102423454531272e-01,-2.051396835605676372e-01,2.009102423454531272e-01,4.514109536827397573e-01
5.738582611083984375e+00,7.743390915555511400e-01,2.099133849107475691e-01,3.018909797634217185e-01,2.099133849107475691e-01,4.724481117921294215e-01
5.769568443298339844e+00,6.552647176355049785e-01,2.230301451411052793e-01,1.616220637312316688e-01,2.230301451411052793e-01,4.936426539042733097e-01
5.800553321838378906e+00,6.477280253405385269e-01,2.620883045554889268e-01,1.327869380794042264e-01,2.620883045554889268e-01,5.149410872611343004e-01
5.831539154052734375e+00,5.216222647040700267e-01,2.729014769134033291e-01,-1.467026797591375331e-02,2.729014769134033291e-01,5.362925326799837800e-01
5.862524509429931641e+00,5.883214543495497439e-01,2.571980554029199006e-01,3.067763829412906151e-02,2.571980554029199006e-01,5.576438160554206824e-01
5.893509864807128906e+00,2.630946891173229218e-01,2.805097970674784169e-01,-3.158483873877971915e-01,2.805097970674784169e-01,5.789430765051201133e-01
5.924495220184326172e+00,1.150897307065839481e+00,2.670536956500675352e-01,5.507591822248510960e-01,2.670536956500675352e-01,6.001381248409883851e-01
5.955480575561523438e+00,8.214519784918511425e-01,2.664045745935435527e-01,2.002752066169198875e-01,2.664045745935435527e-01,6.211767718749312550e-01
5.986465930938720703e+00,1.108310611747597818e+00,2.521208171545242238e-01,4.663037833287426714e-01,2.521208171545242238e-01,6.420068284188551466e-01
6.017451286315917969e+00,1.072922192817444831e+00,2.418495065097579222e-01,4.103460875327786805e-01,2.418495065097579222e-01,6.625761052846661503e-01
6.048436641693115234e+00,1.082963244799407532e+00,2.393364348363596350e-01,4.001308315151370643e-01,2.393364348363596350e-01,6.828324132842704675e-01
6.079421997070312500e+00,7.672822723457166649e-01,2.281716023992756692e-01,6.455870911614269847e-02,2.281716023992756692e-01,7.027235632295739665e-01
6.110407352447509766e+00,8.973368255808502614e-01,2.229523550817121835e-01,1.751394596483674126e-01,2.229523550817121835e-01,7.221973659324828487e-01
6.141392707824707031e+00,1.311790805006001648e+00,2.191067583707538846e-01,5.705891728010983321e-01,2.191067583707538846e-01,7.412016322049033157e-01
6.172378063201904297e+00,1.786342658718386822e+00,2.196059924160710664e-01,1.026658485859645253e+00,2.196059924160710664e-01,7.596841728587415687e-01
6.203363418579101562e+00,1.409671125227349497e+00,2.132371990492677449e-01,6.320783265214457991e-01,2.132371990492677449e-01,7.775927987059036983e-01
6.234348773956298828e+00,1.423736686550476582e+00,2.099627309592951296e-01,6.288613659921808985e-01,2.099627309592951296e-01,7.948753205582956838e-01
6.265334129333496094e+00,1.140742676167867842e+00,2.215439183085173847e-01,3.292631269400441152e-01,2.215439183085173847e-01,8.114795492278237266e-01
6.296319484710693359e+00,1.341633325318357217e+00,2.252810734665976200e-01,5.142800297919633001e-01,2.252810734665976200e-01,8.273532955263939170e-01
6.327304840087890625e+00,1.237105292124126565e+00,2.511150748885373485e-01,3.946609218582141088e-01,2.511150748885373485e-01,8.424443702659124567e-01
6.358290195465087891e+00,1.033067740568629267e+00,2.457414178463086518e-01,1.763671563103437201e-01,2.457414178463086518e-01,8.567005842582855468e-01
6.389275550842285156e+00,1.086102997290198102e+00,2.534313745973152954e-01,2.160332489747792684e-01,2.534313745973152954e-01,8.700697483154188339e-01
6.420260906219482422e+00,1.473649030611951849e+00,2.571404260404345221e-01,5.911493573627328857e-01,2.571404260404345221e-01,8.824996732492189633e-01
6.451246261596679688e+00,7.674958626125699679e-01,2.518756627367220169e-01,-1.264423072590220576e-01,2.518756627367220169e-01,8.939381698715920255e-01
6.482231616973876953e+00,1.204362573705567874e+00,2.655929604340407368e-01,3.000295247111239849e-01,2.655929604340407368e-01,9.043330489944438888e-01
6.513216972351074219e+00,1.212797831797402193e+00,2.942732522560062569e-01,2.991657103677214380e-01,2.942732522560062569e-01,9.136321214296807547e-01
6.544202327728271484e+00,1.359089184769795677e+00,3.296215929310008508e-01,4.373059867805868528e-01,3.296215929310008508e-01,9.217831979892088246e-01
6.575187683105468750e+00,9.287340894849338557e-01,3.964721980047115624e-01,-1.110223024625156540e-16,3.964721980047115624e-01,9.287340894849339668e-01
6.606173038482666016e+00,9.334656438670051459e-01,4.324291080609129478e-01,-1.044684061733858194e-03,4.324291080609129478e-01,9.345103279287390041e-01
6.637158393859863281e+00,1.576860046717236674e+00,4.035725711354450906e-01,6.374117165848272037e-01,4.035725711354450906e-01,9.394483301324094704e-01
6.668143749237060547e+00,1.706244992544171835e+00,3.377857084646153640e-01,7.622827584364638698e-01,3.377857084646153640e-01,9.439622341077079648e-01
6.699129104614257812e+00,1.575522435078283712e+00,3.093880589019153415e-01,6.270562572118868472e-01,3.093880589019153415e-01,9.484661778663968645e-01
6.730114459991455078e+00,1.227989795438572340e+00,2.925620229195569078e-01,2.746154960183333493e-01,2.925620229195569078e-01,9.533742994202389909e-01
6.761099815368652344e+00,6.141409088130256322e-01,2.831787646074669373e-01,-3.449598279679703117e-01,2.831787646074669373e-01,9.591007367809959439e-01
6.792085170745849609e+00,9.743529599352325210e-01,2.837033999175178067e-01,8.293331974802420348e-03,2.837033999175178067e-01,9.660596279604301007e-01
6.823070526123046875e+00,1.305276510311039972e+00,2.875868954214306217e-01,3.306113993407358009e-01,2.875868954214306217e-01,9.746651109703041715e-01
6.854055881500244141e+00,1.415206644733293384e+00,2.841785747251048266e-01,4.298753209109132944e-01,2.841785747251048266e-01,9.853313238223800896e-01
6.885041236877441406e+00,1.507441906654540142e+00,2.854776215428109776e-01,5.089695021261192442e-01,2.854776215428109776e-01,9.984724045284208982e-01
6.916027069091796875e+00,1.594179374536903060e+00,2.871212509505354227e-01,5.796766123934726789e-01,2.871212509505354227e-01,1.014502762143430381e+00
6.947011947631835938e+00,1.180090139860602294e+00,3.120114562415385873e-01,1.462544183111573748e-01,3.120114562415385873e-01,1.033835721549444919e+00
6.977997779846191406e+00,1.366279341241582346e+00,3.132091024767408305e-01,3.093927218989420691e-01,3.132091024767408305e-01,1.056886619342640277e+00
7.008982658386230469e+00,1.259735619254329864e+00,3.367374479964418410e-01,1.756674531268558326e-01,3.367374479964418410e-01,1.084068166127474031e+00
7.039968490600585938e+00,1.454070309609725609e+00,3.864767451662265985e-01,3.382741279709522431e-01,3.864767451662265985e-01,1.115796181638773366e+00
7.070953845977783203e+00,1.389787916328124151e+00,3.536057160482801165e-01,2.373044691005321560e-01,3.536057160482801165e-01,1.152483447227591995e+00
7.101939201354980469e+00,1.238846857325438089e+00,3.614041701630708037e-01,4.430230419951008969e-02,3.614041701630708037e-01,1.194544553125927999e+00
