# wave, flux, fluxerr, csub, csuberr, spline_flux
5.242816925048828125e+00,3.240622256747867524e+00,1.338721293314228067e+00,3.532951547197524800e+00,1.338721293314228067e+00,-2.923292904496572198e-01
5.273802280426025391e+00,3.625144388705629606e+00,1.369838148624078267e+00,3.486924769352409470e+00,1.369838148624078267e+00,1.382196193532203021e-01
5.304787635803222656e+00,1.327396270624725760e+00,1.315519359215639783e+00,7.877939446468602558e-01,1.315519359215639783e+00,5.396023259778655046e-01
5.335772991180419922e+00,1.706037473140923133e+00,1.261290199613780860e+00,7.933233388243411399e-01,1.261290199613780860e+00,9.127141343165819931e-01
5.366758346557617188e+00,1.567455998517127691e+00,1.273628888917230695e+00,3.090056492554502654e-01,1.273628888917230695e+00,1.258450349261677426e+00
5.397743701934814453e+00,8.247778093138651290e-01,1.355808246460900923e+00,-7.529284663915900566e-01,1.355808246460900923e+00,1.577706275705455186e+00
5.428729057312011719e+00,2.021906055777753952e+00,1.217178224896478422e+00,1.505288372375319650e-01,1.217178224896478422e+00,1.871377218540221987e+00
5.459714412689208984e+00,3.822246265937546017e+00,1.246862257968075482e+00,1.681887783279263804e+00,1.246862257968075482e+00,2.140358482658282213e+00
5.490699768066406250e+00,3.859066547936141678e+00,1.203143569829058013e+00,1.473521174984199877e+00,1.203143569829058013e+00,2.385545372951941800e+00
5.521685123443603516e+00,3.027769673081584845e+00,1.153874005591065677e+00,4.199364787680779365e-01,1.153874005591065677e+00,2.607833194313506908e+00
5.552670478820800781e+00,1.682317635523019606e+00,1.161682107791443430e+00,-1.125799616112261203e+00,1.161682107791443430e+00,2.808117251635280809e+00
5.583656311035156250e+00,2.699119135865115648e+00,1.423485676520449328e+00,-2.881763134681323280e-01,1.423485676520449328e+00,2.987295449333247976e+00
5.614641189575195312e+00,3.714014892992335781e+00,1.303805959107547707e+00,5.677595992636543798e-01,1.303805959107547707e+00,3.146255293728681401e+00
5.645626544952392578e+00,2.714840672477058181e+00,1.153897005940210718e+00,-5.710592158078600100e-01,1.153897005940210718e+00,3.285899888284918191e+00
5.676611900329589844e+00,2.834636254238022790e+00,1.080192340165391673e+00,-5.724856841325647316e-01,1.080192340165391673e+00,3.407121938370587522e+00
5.707597732543945312e+00,3.752633324117669478e+00,1.052031463703994252e+00,2.418151097421050721e-01,1.052031463703994252e+00,3.510818214375564406e+00
5.738582611083984375e+00,5.185152649101182121e+00,1.168686887593314294e+00,1.587273024401742116e+00,1.168686887593314294e+00,3.597879624699440004e+00
5.769568443298339844e+00,4.076936184881062353e+00,1.153680239384390571e+00,4.077293330016145134e-01,1.153680239384390571e+00,3.669206851879447839e+00
5.800553321838378906e+00,5.396951378725821868e+00,1.116656624305082390e+00,1.671260586872139076e+00,1.116656624305082390e+00,3.725690791853682793e+00
5.831539154052734375e+00,4.106611138313454923e+00,1.123120567325627928e+00,3.383808934237171329e-01,1.123120567325627928e+00,3.768230244889737790e+00
5.862524509429931641e+00,4.378610075417696201e+00,1.107096868631754161e+00,5.808918384771470933e-01,1.107096868631754161e+00,3.797718236940549108e+00
5.893509864807128906e+00,1.888278721193785703e+00,1.100715996033105659e+00,-1.926772111351094274e+00,1.100715996033105659e+00,3.815050832544879977e+00
5.924495220184326172e+00,4.619828349353429786e+00,1.113860231218946062e+00,7.987050127583978920e-01,1.113860231218946062e+00,3.821123336595031894e+00
5.955480575561523438e+00,5.556112826791880011e+00,1.120842858136187337e+00,1.739281772808566107e+00,1.120842858136187337e+00,3.816831053983313904e+00
5.986465930938720703e+00,4.823994068222710929e+00,1.143642740821540382e+00,1.020924778620681206e+00,1.143642740821540382e+00,3.803069289602029723e+00
6.017451286315917969e+00,6.362409715107197883e+00,1.145639609535571202e+00,2.581676366763713037e+00,1.145639609535571202e+00,3.780733348343484845e+00
6.048436641693115234e+00,3.746722295357177934e+00,1.147125716623735192e+00,-3.996239742807272677e-03,1.147125716623735192e+00,3.750718535099985207e+00
6.079421997070312500e+00,2.900677860830541910e+00,1.175977214648682212e+00,-8.132422939332939471e-01,1.175977214648682212e+00,3.713920154763835857e+00
6.110407352447509766e+00,3.786015185956018492e+00,1.211037571292569393e+00,1.147816737286766475e-01,1.211037571292569393e+00,3.671233512227341844e+00
6.141392707824707031e+00,3.915472809227759754e+00,1.235263243042693082e+00,2.919188968449510924e-01,1.235263243042693082e+00,3.623553912382808662e+00
6.172378063201904297e+00,3.824019300644447394e+00,1.254853849531990084e+00,2.522426405219051482e-01,1.254853849531990084e+00,3.571776660122542246e+00
6.203363418579101562e+00,4.508045901476650741e+00,1.252857838776846755e+00,9.912488411378044262e-01,1.252857838776846755e+00,3.516797060338846315e+00
6.234348773956298828e+00,2.865235355466748235e+00,1.248957448956725891e+00,-5.942750624572807894e-01,1.248957448956725891e+00,3.459510417924029024e+00
6.265334129333496094e+00,4.114351647651039556e+00,1.267512722462315278e+00,7.135396098806459086e-01,1.267512722462315278e+00,3.400812037770393648e+00
6.296319484710693359e+00,4.730756123031774507e+00,1.315096971321319641e+00,1.389158898261528385e+00,1.315096971321319641e+00,3.341597224770246122e+00
6.327304840087890625e+00,4.705203016768545687e+00,1.419173551202696615e+00,1.422441732952654192e+00,1.419173551202696615e+00,3.282761283815891495e+00
