# wave, flux, fluxerr, csub, csuberr, spline_flux
5.242816925048828125e+00,1.035739705165273472e+00,2.486424889040454722e-01,6.351309446801457481e-01,2.486424889040454722e-01,4.006087604851277240e-01
5.273802280426025391e+00,8.099883084075856221e-01,2.309493416664624987e-01,3.955399433322148717e-01,2.309493416664624987e-01,4.144483650753707504e-01
5.304787635803222656e+00,5.431712913108521779e-01,2.447586971656887100e-01,1.147454096853214311e-01,2.447586971656887100e-01,4.284258816255307467e-01
5.335772991180419922e+00,7.081294660381918238e-01,2.325690944397224014e-01,2.656074668769418112e-01,2.325690944397224014e-01,4.425219991612500126e-01
5.366758346557617188e+00,9.104341393790179593e-01,2.622326105629165793e-01,4.537167326708476667e-01,2.622326105629165793e-01,4.567174067081702926e-01
5.397743701934814453e+00,7.396579832917999919e-01,2.823870270550372652e-01,2.686651899998664383e-01,2.823870270550372652e-01,4.709927932919335536e-01
5.428729057312011719e+00,4.795139256291456875e-01,2.795313499226267373e-01,-5.814922309036185677e-03,2.795313499226267373e-01,4.853288479381818732e-01
5.459714412689208984e+00,3.851339170857659422e-01,2.447526771163494319e-01,-1.145723425867908873e-01,2.447526771163494319e-01,4.997062596725568295e-01
5.490699768066406250e+00,5.154498930930021539e-01,2.695132209004209578e-01,1.344175572301486987e-03,2.695132209004209578e-01,5.141057175207006669e-01
5.521685123443603516e+00,6.395429657501433551e-01,2.654060814187618189e-01,1.110350552418882808e-01,2.654060814187618189e-01,5.285079105082550743e-01
5.552670478820800781e+00,6.379614361010718104e-01,2.309689800984675301e-01,9.506790844020973630e-02,2.309689800984675301e-01,5.428935276608620741e-01
5.583656311035156250e+00,6.428686463597496070e-01,2.315064264664754012e-01,8.562516790115315413e-02,2.315064264664754012e-01,5.572434784585964529e-01
5.614641189575195312e+00,6.311796841402019798e-01,2.179220004682874690e-01,5.964189357640092837e-02,2.179220004682874690e-01,5.715377905638010514e-01
