# wave, flux, fluxerr, csub, csuberr, spline_flux
5.242816925048828125e+00,2.261819932639667075e-01,4.034763102006240221e-01,1.647039267258867401e+00,4.034763102006240221e-01,-1.420857273994900583e+00
5.273802280426025391e+00,6.128506470646437609e-01,4.366459424852587312e-01,1.847797724072406833e+00,4.366459424852587312e-01,-1.234947077007763072e+00
5.304787635803222656e+00,1.166609358923861528e+00,4.417431082693834554e-01,2.227703920631897816e+00,4.417431082693834554e-01,-1.061094561708036288e+00
5.335772991180419922e+00,5.598241016076841575e-03,4.090126365836264655e-01,9.045065276319457226e-01,4.090126365836264655e-01,-8.989082866158688567e-01
5.366758346557617188e+00,4.545644419249662560e-01,4.229343617547202117e-01,1.202561252176375550e+00,4.229343617547202117e-01,-7.479968102514092942e-01
5.397743701934814453e+00,3.008542024196859122e-01,4.373622814388444802e-01,9.088228935544917508e-01,4.373622814388444802e-01,-6.079686911348058942e-01
5.428729057312011719e+00,-5.533065769543750179e-01,4.536775367166985262e-01,-7.487408916816784554e-02,4.536775367166985262e-01,-4.784324877862071723e-01
5.459714412689208984e+00,-3.901845596636112634e-01,4.401792129496108208e-01,-3.118780093784956353e-02,4.401792129496108208e-01,-3.589967587257616999e-01
5.490699768066406250e+00,-2.590462051440401980e-01,4.011716999584828414e-01,-9.776142670422482972e-03,4.011716999584828414e-01,-2.492700624736177151e-01
5.521685123443603516e+00,1.750524977485111433e-01,3.734064886128725114e-01,3.239134552984349047e-01,3.734064886128725114e-01,-1.488609575499237614e-01
5.552670478820800781e+00,-4.291360800060163294e-01,3.684976468456345189e-01,-3.717580775311882246e-01,3.684976468456345189e-01,-5.737800247482811172e-02
5.583656311035156250e+00,5.305335902262073855e-01,3.468601412332014688e-01,5.049621331584676076e-01,3.468601412332014688e-01,2.557145706773981952e-02
5.614641189575195312e+00,3.593231415949968977e-01,3.411352287261211202e-01,2.589479175460226990e-01,3.411352287261211202e-01,1.003752240489742126e-01
5.645626544952392578e+00,2.584763022018454204e-01,3.151866495594107809e-01,9.104792374446135650e-02,3.151866495594107809e-01,1.674283784573840639e-01
5.676611900329589844e+00,4.145408048803024270e-01,2.944417827500532270e-01,1.874196559437005805e-01,2.944417827500532270e-01,2.271211489366018466e-01
5.707597732543945312e+00,1.630953478840578008e-01,2.796687334218989629e-01,-1.167503888396839995e-01,2.796687334218989629e-01,2.798457367237418003e-01
5.738582611083984375e+00,2.092717874254575727e-01,2.790213614230012129e-01,-1.167195166014095842e-01,2.790213614230012129e-01,3.259913040268671569e-01
5.769568443298339844e+00,6.160205714351765227e-01,2.830937536162799750e-01,2.500684304761491838e-01,2.830937536162799750e-01,3.659521409590273389e-01
5.800553321838378906e+00,3.185333979938157478e-01,2.943554184305484656e-01,-8.158382316476753271e-02,2.943554184305484656e-01,4.001172211585832805e-01
5.831539154052734375e+00,5.510711957741130096e-01,2.958526402335562300e-01,1.221910985231932645e-01,2.958526402335562300e-01,4.288800972509197451e-01
5.862524509429931641e+00,8.849765907914042273e-02,3.031781430671790512e-01,-3.641331020385817352e-01,3.031781430671790512e-01,4.526307611177221579e-01
5.893509864807128906e+00,8.075841021516785290e-01,3.078673062447814246e-01,3.358229647134475804e-01,3.078673062447814246e-01,4.717611374382309486e-01
5.924495220184326172e+00,2.342741596318882180e-01,3.161935343344563498e-01,-2.523885080604095776e-01,3.161935343344563498e-01,4.866626676922977679e-01
5.955480575561523438e+00,1.331302184611566242e+00,3.213442682757852720e-01,8.335753912517920305e-01,3.213442682757852720e-01,4.977267933597741556e-01
5.986465930938720703e+00,5.933019719491856581e-01,3.508368315382885405e-01,8.795701602867411761e-02,3.508368315382885405e-01,5.053449559205115404e-01
6.017451286315917969e+00,3.799197212609255470e-01,3.589019681021161645e-01,-1.299888755934360818e-01,3.589019681021161645e-01,5.099085968543616287e-01
6.048436641693115234e+00,9.470985178906539126e-01,3.651165623691806639e-01,4.352893602494779524e-01,3.651165623691806639e-01,5.118091576411759602e-01
6.079421997070312500e+00,9.721604211928888128e-01,3.688733447408397703e-01,4.607223414320827937e-01,3.688733447408397703e-01,5.114380797608060192e-01
6.110407352447509766e+00,1.067949722132887302e+00,3.815912443460900971e-01,5.587629174397837906e-01,3.815912443460900971e-01,5.091868046931035119e-01
