# wave, flux, fluxerr, csub, csuberr, spline_flux
5.242816925048828125e+00,5.788487036576768219e-01,1.247227744518442982e+00,2.952306036072144257e-01,1.247227744518442982e+00,2.836181000504623961e-01
5.273802280426025391e+00,-1.691573627627455390e-01,1.254363350677936140e+00,-5.278383413918689149e-01,1.254363350677936140e+00,3.586809786291233482e-01
5.304787635803222656e+00,-3.366806346257342764e-01,1.159114864022492419e+00,-7.653660680782106152e-01,1.159114864022492419e+00,4.286854334524763943e-01
5.335772991180419922e+00,6.637015173133750112e-01,1.040092549907049690e+00,1.698522195157226577e-01,1.040092549907049690e+00,4.938492977976523535e-01
5.366758346557617188e+00,3.820284505951704324e-01,9.850633624104307984e-01,-1.723619543466100579e-01,9.850633624104307984e-01,5.543904049417804902e-01
5.397743701934814453e+00,6.454029689322478003e-01,9.459817676947691600e-01,3.487638077025634331e-02,9.459817676947691600e-01,6.105265881619914570e-01
5.428729057312011719e+00,8.553994380773521922e-01,1.120747323015402364e+00,1.929237573419366747e-01,1.120747323015402364e+00,6.624756807354155175e-01
5.459714412689208984e+00,1.567558996585653786e+00,8.084550994977064420e-01,8.571034806464713496e-01,8.084550994977064420e-01,7.104555159391824359e-01
5.490699768066406250e+00,1.172763831237202847e+00,7.428582845420188541e-01,4.180799041867802046e-01,7.428582845420188541e-01,7.546839270504226427e-01
5.521685123443603516e+00,8.574515838082552577e-01,7.015593589686413001e-01,6.207283646198891169e-02,7.015593589686413001e-01,7.953787473462663460e-01
5.552670478820800781e+00,9.429012948616715128e-01,7.140235910081889070e-01,1.101434847578280918e-01,7.140235910081889070e-01,8.327578101038434211e-01
5.583656311035156250e+00,5.630712648202773618e-01,7.210963573098736479e-01,-3.039681886162713953e-01,7.210963573098736479e-01,8.670394534365487571e-01
5.614641189575195312e+00,7.309490255531897462e-01,7.238608633236247591e-01,-1.674909705595293286e-01,7.238608633236247591e-01,8.984399961127190748e-01
5.645626544952392578e+00,1.214786560459830467e+00,7.000084496087629615e-01,2.876077745415522857e-01,7.000084496087629615e-01,9.271787859182781810e-01
5.676611900329589844e+00,6.619656662542003911e-01,6.834742308044527981e-01,-2.915074850398906570e-01,6.834742308044527981e-01,9.534731512940910481e-01
5.707597732543945312e+00,9.267497059400826576e-01,6.745802003900103205e-01,-5.079157394347133536e-02,6.745802003900103205e-01,9.775412798835539929e-01
5.738582611083984375e+00,1.459320152215512367e+00,7.101633118772852082e-01,4.597202103505114712e-01,7.101633118772852082e-01,9.995999418650008961e-01
5.769568443298339844e+00,7.547720781792015554e-01,7.703501916184064546e-01,-2.650962546799882080e-01,7.703501916184064546e-01,1.019868332859189763e+00
5.800553321838378906e+00,1.206309115468668480e+00,8.027055033093082326e-01,1.677460814261790834e-01,8.027055033093082326e-01,1.038563034042489397e+00
5.831539154052734375e+00,1.051378538564151865e+00,8.446239924730384319e-01,-4.524495394817584781e-03,8.446239924730384319e-01,1.055903033958969450e+00
5.862524509429931641e+00,9.496914642379121752e-01,8.875102870690373402e-01,-1.224138715103264552e-01,8.875102870690373402e-01,1.072105335748238630e+00
5.893509864807128906e+00,1.238574718077918746e+00,9.239990993944893205e-01,1.511866686779843594e-01,9.239990993944893205e-01,1.087388049399934387e+00
5.924495220184326172e+00,1.037319351859546490e+00,9.666242369703345050e-01,-6.464965633164032610e-02,9.666242369703345050e-01,1.101969008191186816e+00
5.955480575561523438e+00,1.517509011797329332e+00,1.002193282681442810e+00,4.014429663982035379e-01,1.002193282681442810e+00,1.116066045399125795e+00
5.986465930938720703e+00,1.055731059127935412e+00,1.029206194189803636e+00,-7.416593517294667315e-02,1.029206194189803636e+00,1.129896994300882085e+00
6.017451286315917969e+00,8.647967760540542503e-01,9.917780602482715313e-01,-2.788829121195310901e-01,9.917780602482715313e-01,1.143679688173585340e+00
6.048436641693115234e+00,1.515164116505308689e+00,9.621374782191551844e-01,3.575321562109428086e-01,9.621374782191551844e-01,1.157631960294365880e+00
6.079421997070312500e+00,1.421901842812319350e+00,8.801346304637223117e-01,2.499301988719657697e-01,8.801346304637223117e-01,1.171971643940353580e+00
6.110407352447509766e+00,1.361539040804125023e+00,8.595204421365502112e-01,1.746224684154453755e-01,8.595204421365502112e-01,1.186916572388679647e+00
6.141392707824707031e+00,2.118847195081935197e+00,8.202472627513726078e-01,9.161626161654621292e-01,8.202472627513726078e-01,1.202684578916473068e+00
6.172378063201904297e+00,1.978308733928572538e+00,8.019037705744362921e-01,7.588152371277079311e-01,8.019037705744362921e-01,1.219493496800864607e+00
6.203363418579101562e+00,1.557350137898442455e+00,7.859174456815063436e-01,3.197889785794585382e-01,7.859174456815063436e-01,1.237561159318983917e+00
6.234348773956298828e+00,2.307431724680164109e+00,7.728319207844127625e-01,1.050326324932202349e+00,7.728319207844127625e-01,1.257105399747961760e+00
6.265334129333496094e+00,2.472154860771820672e+00,7.558001559482563358e-01,1.193810809406892215e+00,7.558001559482563358e-01,1.278344051364928458e+00
6.296319484710693359e+00,2.346771227583528852e+00,7.646035057082902764e-01,1.045276280136515412e+00,7.646035057082902764e-01,1.301494947447013439e+00
6.327304840087890625e+00,2.391642683124588054e+00,7.877878120660497530e-01,1.064866761853240806e+00,7.877878120660497530e-01,1.326775921271347247e+00
6.358290195465087891e+00,2.103456328605234571e+00,8.254072436180375227e-01,7.490515224901745928e-01,8.254072436180375227e-01,1.354404806115059978e+00
6.389275550842285156e+00,2.269017577168868538e+00,8.342617354143748720e-01,8.844181419135865863e-01,8.342617354143748720e-01,1.384599435255281952e+00
6.420260906219482422e+00,2.509146403946144410e+00,8.297798242095033583e-01,1.091568761977001367e+00,8.297798242095033583e-01,1.417577641969143043e+00
6.451246261596679688e+00,3.436901985977323992e+00,8.169881441715960424e-01,1.983344726443550199e+00,8.169881441715960424e-01,1.453557259533773793e+00
6.482231616973876953e+00,2.105929091747522630e+00,8.540488330712681098e-01,6.131729705212185522e-01,8.540488330712681098e-01,1.492756121226304078e+00
6.513216972351074219e+00,1.535392060323863994e+00,9.145551891507091025e-01,-2.220446049250313081e-16,9.145551891507091025e-01,1.535392060323864216e+00
6.544202327728271484e+00,2.589034596433990920e+00,9.773682166049285636e-01,1.007392729021123534e+00,9.773682166049285636e-01,1.581641867412867386e+00
6.575187683105468750e+00,2.211946943494038198e+00,1.108805606755076223e+00,5.804287811771806638e-01,1.108805606755076223e+00,1.631518162316857534e+00
6.606173038482666016e+00,2.555219644923211852e+00,1.154455485485320398e+00,8.702271227545488319e-01,1.154455485485320398e+00,1.684992522168663021e+00
6.637158393859863281e+00,2.187797811628600542e+00,1.204217179818049210e+00,4.457612875274898911e-01,1.204217179818049210e+00,1.742036524101110651e+00
6.668143749237060547e+00,2.963893781634599822e+00,1.172163741041216234e+00,1.161272036387571038e+00,1.172163741041216234e+00,1.802621745247028784e+00
6.699129104614257812e+00,2.158270004890472382e+00,1.159038709281213553e+00,2.915502421512281561e-01,1.159038709281213553e+00,1.866719762739244226e+00
6.730114459991455078e+00,2.337387189404844801e+00,1.089823916808726256e+00,4.030850356942596857e-01,1.089823916808726256e+00,1.934302153710585115e+00
6.761099815368652344e+00,1.708523773759650588e+00,1.108701608854482767e+00,-2.968167215342272236e-01,1.108701608854482767e+00,2.005340495293877812e+00
6.792085170745849609e+00,2.303443279654983300e+00,1.095064459166868343e+00,2.236369150330319577e-01,1.095064459166868343e+00,2.079806364621951342e+00
6.823070526123046875e+00,2.293168746349794951e+00,1.100278619368406208e+00,1.354974075221631047e-01,1.100278619368406208e+00,2.157671338827631846e+00
6.854055881500244141e+00,2.163429246868481037e+00,1.098670093848635343e+00,-7.547774817526731184e-02,1.098670093848635343e+00,2.238906995043748349e+00
6.885041236877441406e+00,2.228778534403807576e+00,1.081284568420406433e+00,-9.470637599931874817e-02,1.081284568420406433e+00,2.323484910403126324e+00
6.916027069091796875e+00,1.618533326142997275e+00,1.049116467179160406e+00,-7.928447138248513326e-01,1.049116467179160406e+00,2.411378039967848608e+00
6.947011947631835938e+00,2.396786642103459819e+00,1.058458224760452149e+00,-1.057671849795225327e-01,1.058458224760452149e+00,2.502553827082982352e+00
6.977997779846191406e+00,2.354577116338206544e+00,1.075679671055560727e+00,-2.424123445045491820e-01,1.075679671055560727e+00,2.596989460842755726e+00
7.008982658386230469e+00,2.391555273967169271e+00,1.114942612132493682e+00,-3.030954319626486537e-01,1.114942612132493682e+00,2.694650705929817924e+00
7.039968490600585938e+00,2.250311816488839600e+00,1.135815360610168634e+00,-5.452033341775024411e-01,1.135815360610168634e+00,2.795515150666342041e+00
7.070953845977783203e+00,3.290551439937348999e+00,1.108056486815098829e+00,3.910016506713893669e-01,1.108056486815098829e+00,2.899549789265959632e+00
7.101939201354980469e+00,3.228754969031996325e+00,1.094960000796862509e+00,2.220272425307676656e-01,1.094960000796862509e+00,3.006727726501228659e+00
7.132924079895019531e+00,2.916874806855636493e+00,1.054400563707920124e+00,-2.000961603442568126e-01,1.054400563707920124e+00,3.116970967199893305e+00
7.163909912109375000e+00,3.815718145401463701e+00,1.057839880393287135e+00,5.857011670654199698e-01,1.057839880393287135e+00,3.230016978336043731e+00
7.194895267486572266e+00,2.632916092163698707e+00,1.122127372576305238e+00,-7.126289678108035375e-01,1.122127372576305238e+00,3.345545059974502244e+00
7.225880622863769531e+00,3.383266436633906693e+00,1.223772904215987278e+00,-7.997495122952935631e-02,1.223772904215987278e+00,3.463241387863436049e+00
7.256865978240966797e+00,3.765927814423075226e+00,1.342882379894007716e+00,1.831373955928947694e-01,1.342882379894007716e+00,3.582790418830180457e+00
7.287851333618164062e+00,4.314667186602889615e+00,1.501535592023012011e+00,6.107905769008232788e-01,1.501535592023012011e+00,3.703876609702066336e+00
7.318836688995361328e+00,3.448707917905195153e+00,1.573880367301601968e+00,-3.774764994012316244e-01,1.573880367301601968e+00,3.826184417306426777e+00
7.349822044372558594e+00,4.923680398162190386e+00,1.630044337267332555e+00,9.742820996915968479e-01,1.630044337267332555e+00,3.949398298470593538e+00
7.380807399749755859e+00,5.232072227100086792e+00,1.690455555828412448e+00,1.158869517078188416e+00,1.690455555828412448e+00,4.073202710021898376e+00
7.411792755126953125e+00,3.988609980987972925e+00,1.665996428834140897e+00,-2.086721277997032331e-01,1.665996428834140897e+00,4.197282108787676158e+00
7.442778110504150391e+00,2.603000079165545877e+00,1.603658956954316261e+00,-1.718320872429709212e+00,1.603658956954316261e+00,4.321320951595255089e+00
7.473763465881347656e+00,3.155867007826748338e+00,1.646077170754897345e+00,-1.289136687445223028e+00,1.646077170754897345e+00,4.445003695271971367e+00
7.504748821258544922e+00,4.357538563157829614e+00,1.573520832977990391e+00,-2.104762334873253593e-01,1.573520832977990391e+00,4.568014796645154973e+00
7.533705711364746094e+00,3.613967895507812500e+00,4.186456680297851562e+00,-1.068118908111354237e+00,4.186456680297851562e+00,4.682086803619166737e+00
7.595799446105957031e+00,8.168307304382324219e+00,4.157170534133911133e+00,3.245716129281807305e+00,4.157170534133911133e+00,4.922591175100516914e+00
7.657893657684326172e+00,7.983624219894409180e+00,3.971918106079101562e+00,2.828214998276527226e+00,3.971918106079101562e+00,5.155409221617881954e+00
7.719987869262695312e+00,8.681058883666992188e+00,3.537951469421386719e+00,3.303059278131456722e+00,3.537951469421386719e+00,5.377999605535535466e+00
7.782082080841064453e+00,7.621412754058837891e+00,3.218283891677856445e+00,2.033589894913576224e+00,3.218283891677856445e+00,5.587822859145261667e+00
7.844176292419433594e+00,6.119719505310058594e+00,3.124742388725280762e+00,3.373799905712173697e-01,3.124742388725280762e+00,5.782339514738841224e+00
7.906270503997802734e+00,4.826937675476074219e+00,3.026522636413574219e+00,-1.132072429131985025e+00,3.026522636413574219e+00,5.959010104608059244e+00
7.968364715576171875e+00,5.658973693847656250e+00,2.824799060821533203e+00,-4.563214671970410308e-01,2.824799060821533203e+00,6.115295161044697281e+00
8.030458450317382812e+00,7.787378549575805664e+00,2.589333772659301758e+00,1.538724262817769528e+00,2.589333772659301758e+00,6.248654286758036136e+00
8.092554092407226562e+00,6.871177434921264648e+00,2.455970764160156250e+00,5.146251835711064260e-01,2.455970764160156250e+00,6.356552251350158222e+00
8.154647827148437500e+00,7.064345121383666992e+00,2.466941714286804199e+00,6.279021692244777242e-01,2.466941714286804199e+00,6.436442952159189268e+00
8.216741561889648438e+00,5.560948371887207031e+00,2.277181625366210938e+00,-9.248423264139038480e-01,2.277181625366210938e+00,6.485790698301110879e+00
8.278836250305175781e+00,6.373672723770141602e+00,2.195623874664306641e+00,-1.283833395600426641e-01,2.195623874664306641e+00,6.502056063330184266e+00
8.340929985046386719e+00,6.876390695571899414e+00,2.152131557464599609e+00,3.921660648440461472e-01,2.152131557464599609e+00,6.484224630727853267e+00
8.403024673461914062e+00,8.491508483886718750e+00,2.104495167732238770e+00,2.054124266494906870e+00,2.104495167732238770e+00,6.437384217391811880e+00
8.465118408203125000e+00,6.558295249938964844e+00,2.004765272140502930e+00,1.901451635409108221e-01,2.004765272140502930e+00,6.368150086398054022e+00
8.527213096618652344e+00,7.547885417938232422e+00,1.958855092525482178e+00,1.264751347144748905e+00,1.958855092525482178e+00,6.283134070793483517e+00
8.589306831359863281e+00,9.813853263854980469e+00,1.979219138622283936e+00,3.624900657569461337e+00,1.979219138622283936e+00,6.188952606285519131e+00
8.651401519775390625e+00,9.346405029296875000e+00,1.964233279228210449e+00,3.254188269689237245e+00,1.964233279228210449e+00,6.092216759607637755e+00
8.713495254516601562e+00,8.622081279754638672e+00,1.906418204307556152e+00,2.622537953291952384e+00,1.906418204307556152e+00,5.999543326462686288e+00
8.775589942932128906e+00,7.138715505599975586e+00,1.883310675621032715e+00,1.221172085693265075e+00,1.883310675621032715e+00,5.917543419906710511e+00
8.837684631347656250e+00,5.852832555770874023e+00,1.899016976356506348e+00,-8.881784197001252323e-16,1.899016976356506348e+00,5.852832555770874912e+00
