# wave, flux, fluxerr, csub, csuberr, spline_flux
5.242816925048828125e+00,3.049981569145213012e+00,1.641487854845196381e-01,1.973768640195844748e+00,1.641487854845196381e-01,1.076212928949368264e+00
5.273802280426025391e+00,3.004596253236488046e+00,1.688236280844616355e-01,1.781112071101244920e+00,1.688236280844616355e-01,1.223484182135243126e+00
5.304787635803222656e+00,2.609661195288660807e+00,1.510991761302236946e-01,1.249804515452675790e+00,1.510991761302236946e-01,1.359856679835985016e+00
5.335772991180419922e+00,2.680298979297352613e+00,1.360475037471400583e-01,1.194585344907971747e+00,1.360475037471400583e-01,1.485713634389380866e+00
5.366758346557617188e+00,2.801012666726641509e+00,1.303014337056537797e-01,1.199574408593425234e+00,1.303014337056537797e-01,1.601438258133216275e+00
5.397743701934814453e+00,3.188688433426631885e+00,1.397379676051008490e-01,1.481274670021355044e+00,1.397379676051008490e-01,1.707413763405276841e+00
5.428729057312011719e+00,1.916698086896140518e+00,1.329034557998290678e-01,1.126747243527914666e-01,1.329034557998290678e-01,1.804023362543349052e+00
5.459714412689208984e+00,2.229398740230185805e+00,1.110551619064153034e-01,3.377484723449653004e-01,1.110551619064153034e-01,1.891650267885220504e+00
5.490699768066406250e+00,2.007897735264652539e+00,1.099239028925068640e-01,3.722004349597574091e-02,1.099239028925068640e-01,1.970677691768676798e+00
5.521685123443603516e+00,1.918270109934307355e+00,1.071973235812216790e-01,-1.232187365971955106e-01,1.071973235812216790e-01,2.041488846531502865e+00
5.552670478820800781e+00,2.102697006711940375e+00,1.040867910746498676e-01,-1.769937799545928669e-03,1.040867910746498676e-01,2.104466944511486304e+00
5.583656311035156250e+00,2.149118326192201334e+00,1.171532463300260091e-01,-1.087767102649905837e-02,1.171532463300260091e-01,2.159995997218700392e+00
5.614641189575195312e+00,2.104184675107470870e+00,1.155912935981409789e-01,-1.042721443665985959e-01,1.155912935981409789e-01,2.208456819474069466e+00
5.645626544952392578e+00,2.342342279867547283e+00,1.173249562190335632e-01,9.210725873530600794e-02,1.173249562190335632e-01,2.250235021132241275e+00
5.676611900329589844e+00,2.064345800486010685e+00,1.273267306736242388e-01,-2.213672148727052758e-01,1.273267306736242388e-01,2.285713015358715960e+00
5.707597732543945312e+00,2.203509949180845418e+00,1.652150735403420112e-01,-1.117644766644660947e-01,1.652150735403420112e-01,2.315274425845311512e+00
5.738582611083984375e+00,2.456175236998418665e+00,1.460505234773822325e-01,1.168740061307045330e-01,1.460505234773822325e-01,2.339301230867714132e+00
5.769568443298339844e+00,2.424532365905443854e+00,1.328383693637917029e-01,6.635423625093617161e-02,1.328383693637917029e-01,2.358178129654507682e+00
5.800553321838378906e+00,2.220993741443619385e+00,1.472050309297462944e-01,-1.512934232597356043e-01,1.472050309297462944e-01,2.372287164703354989e+00
5.831539154052734375e+00,2.602843760405690876e+00,1.629318419710538701e-01,2.208313356750064571e-01,1.629318419710538701e-01,2.382012424730684419e+00
5.862524509429931641e+00,2.338189451557966869e+00,1.611163076806360617e-01,-4.954712328038857194e-02,1.611163076806360617e-01,2.387736574838355441e+00
5.893509864807128906e+00,2.239051319337782786e+00,1.642269404917690023e-01,-1.507916904383486134e-01,1.642269404917690023e-01,2.389843009776131399e+00
5.924495220184326172e+00,2.539230285640955209e+00,1.613457714355951145e-01,1.505153437591584265e-01,1.613457714355951145e-01,2.388714941881796783e+00
5.955480575561523438e+00,2.792078591061381676e+00,1.633122577821904398e-01,4.073430075682429319e-01,1.633122577821904398e-01,2.384735583493138744e+00
5.986465930938720703e+00,2.927208161974117040e+00,1.464361178518847340e-01,5.489200150261739353e-01,1.464361178518847340e-01,2.378288146947943105e+00
6.017451286315917969e+00,2.873082061583631663e+00,1.411247051757291149e-01,5.033262169996364221e-01,1.411247051757291149e-01,2.369755844583995241e+00
6.048436641693115234e+00,3.104950054723654596e+00,1.445736535179063809e-01,7.454281659845714003e-01,1.445736535179063809e-01,2.359521888739083195e+00
6.079421997070312500e+00,2.642547125019762522e+00,1.459663379638288794e-01,2.945776332687701782e-01,1.459663379638288794e-01,2.347969491750992344e+00
6.110407352447509766e+00,3.176965181679050954e+00,1.310751270730094176e-01,8.414833157215420023e-01,1.310751270730094176e-01,2.335481865957508951e+00
6.141392707824707031e+00,3.492629744504841316e+00,1.251115135017944746e-01,1.170187520808422477e+00,1.251115135017944746e-01,2.322442223696418839e+00
6.172378063201904297e+00,3.770413873484395051e+00,1.277131097106087021e-01,1.461180096178887222e+00,1.277131097106087021e-01,2.309233777305507829e+00
6.203363418579101562e+00,4.234609070767509920e+00,1.347909376860755015e-01,1.938369331644945515e+00,1.347909376860755015e-01,2.296239739122564405e+00
6.234348773956298828e+00,3.892551706106277098e+00,1.370156517707927235e-01,1.608708384620904486e+00,1.370156517707927235e-01,2.283843321485372613e+00
6.265334129333496094e+00,3.557470040840684966e+00,1.400232899237530415e-01,1.285042304108965361e+00,1.400232899237530415e-01,2.272427736731719605e+00
6.296319484710693359e+00,3.685211325172451868e+00,1.534940974036557992e-01,1.422835127973061109e+00,1.534940974036557992e-01,2.262376197199390759e+00
6.327304840087890625e+00,3.343677362474875903e+00,1.853627445319284139e-01,1.089605447248702674e+00,1.853627445319284139e-01,2.254071915226173228e+00
6.358290195465087891e+00,3.126084490851283704e+00,1.758427388300128902e-01,8.781863877014304265e-01,1.758427388300128902e-01,2.247898103149853277e+00
6.389275550842285156e+00,3.032938101434175415e+00,1.660504215304430542e-01,7.887001281259591323e-01,1.660504215304430542e-01,2.244237973308216283e+00
6.420260906219482422e+00,2.621834499156530551e+00,1.463590920131746520e-01,3.783597611174815967e-01,1.463590920131746520e-01,2.243474738039048955e+00
6.451246261596679688e+00,2.995129265817126907e+00,1.677946468482183762e-01,7.491376561369889053e-01,1.677946468482183762e-01,2.245991609680138001e+00
6.482231616973876953e+00,2.876348591284918932e+00,1.684068589740145006e-01,6.241767907156496875e-01,1.684068589740145006e-01,2.252171800569269244e+00
6.513216972351074219e+00,3.259040134240030806e+00,1.857774011720668139e-01,9.966416111958023016e-01,1.857774011720668139e-01,2.262398523044228504e+00
6.544202327728271484e+00,2.277054989442801602e+00,1.868495422734779698e-01,-8.881784197001252323e-16,1.868495422734779698e-01,2.277054989442802491e+00
6.575187683105468750e+00,2.625631583493032384e+00,2.044985975890316054e-01,3.292098158035963174e-01,2.044985975890316054e-01,2.296421767689436066e+00
6.606173038482666016e+00,2.531757470343684258e+00,1.836363969336876067e-01,2.113886222884708843e-01,1.836363969336876067e-01,2.320368848055213373e+00
6.637158393859863281e+00,2.707670195710021765e+00,1.837097810422057831e-01,3.590066193121459470e-01,1.837097810422057831e-01,2.348663576397875818e+00
6.668143749237060547e+00,3.158659669281428606e+00,1.711855953238516359e-01,7.775863707062629082e-01,1.711855953238516359e-01,2.381073298575165698e+00
6.699129104614257812e+00,3.138336387997865184e+00,1.591205361104205684e-01,7.209710275530398782e-01,1.591205361104205684e-01,2.417365360444825306e+00
6.730114459991455078e+00,2.398856249313678468e+00,1.478434220058739423e-01,-5.845085855091758376e-02,1.478434220058739423e-01,2.457307107864596052e+00
6.761099815368652344e+00,2.724462070724558593e+00,1.591025848564104617e-01,2.237961840323365870e-01,1.591025848564104617e-01,2.500665886692222006e+00
6.792085170745849609e+00,2.789279129887747732e+00,1.752497844232064339e-01,2.420700871023044876e-01,1.752497844232064339e-01,2.547209042785443245e+00
6.823070526123046875e+00,2.756879886480957609e+00,1.886188475898409600e-01,1.601759644789537695e-01,1.886188475898409600e-01,2.596703922002003839e+00
6.854055881500244141e+00,3.091793771248347422e+00,2.017275997733700144e-01,4.428759010487031134e-01,2.017275997733700144e-01,2.648917870199644309e+00
6.885041236877441406e+00,3.183264378027348407e+00,1.901173178651937024e-01,4.796461447912405696e-01,1.901173178651937024e-01,2.703618233236107837e+00
6.916027069091796875e+00,2.791717542086507020e+00,1.750044366626926640e-01,3.114429249539973910e-02,1.750044366626926640e-01,2.760573249591107281e+00
6.947011947631835938e+00,3.508716350346844592e+00,2.014693720685065970e-01,6.891687630903713391e-01,2.014693720685065970e-01,2.819547587256473253e+00
6.977997779846191406e+00,3.304853654822003772e+00,1.963504020129817895e-01,4.245414371988354141e-01,1.963504020129817895e-01,2.880312217623168358e+00
7.008982658386230469e+00,2.911158130890182161e+00,1.765852119332404491e-01,-3.147262003485362669e-02,1.765852119332404491e-01,2.942630750925035787e+00
7.039968490600585938e+00,3.015904620018925009e+00,2.004606728023242412e-01,9.630255605891591131e-03,2.004606728023242412e-01,3.006274364413033418e+00
7.070953845977783203e+00,2.997595978030195063e+00,1.945703821795900790e-01,-7.341151645630183964e-02,1.945703821795900790e-01,3.071007494486496903e+00
7.101939201354980469e+00,3.414884567104782054e+00,2.210923104746250756e-01,2.782861102821443389e-01,2.210923104746250756e-01,3.136598456822637715e+00
7.132924079895019531e+00,2.986761547611000989e+00,2.410202838640023992e-01,-2.160859780266743968e-01,2.410202838640023992e-01,3.202847525637675385e+00
7.163909912109375000e+00,3.537215055105408013e+00,1.839504027765267724e-01,2.675201729863321276e-01,1.839504027765267724e-01,3.269694882119075885e+00
