# wave, flux, fluxerr, csub, csuberr, spline_flux
5.242816925048828125e+00,2.566905353575698712e+00,2.068082454536376957e+00,2.113445683881697068e+00,2.068082454536376957e+00,4.534596696940015326e-01
5.273802280426025391e+00,4.100197419862054993e-01,2.093898524631660152e+00,-2.689442924692980741e-01,2.093898524631660152e+00,6.789640344555035734e-01
5.304787635803222656e+00,7.587890458839268160e-01,1.918990066427813446e+00,-1.296837694315968736e-01,1.918990066427813446e+00,8.884728153155236896e-01
5.335772991180419922e+00,1.458305847518599041e+00,1.774858463987616375e+00,3.757851489124179878e-01,1.774858463987616375e+00,1.082520698606181053e+00
5.366758346557617188e+00,2.323076237792254695e+00,1.699771423334115683e+00,1.061433867132653530e+00,1.699771423334115683e+00,1.261642370659601164e+00
5.397743701934814453e+00,2.846047667385724900e+00,1.641067371047373769e+00,1.419675149577820816e+00,1.641067371047373769e+00,1.426372517807904083e+00
5.428729057312011719e+00,2.029820468703591008e+00,1.541906330727617735e+00,4.525746423203791391e-01,1.541906330727617735e+00,1.577245826383211869e+00
5.459714412689208984e+00,1.925530493032232116e+00,1.373028946076054080e+00,2.107335103145844268e-01,1.373028946076054080e+00,1.714796982717647689e+00
5.490699768066406250e+00,1.921265224390230619e+00,1.249635292345982585e+00,8.170455124689879334e-02,1.249635292345982585e+00,1.839560673143331826e+00
5.521685123443603516e+00,1.722322451624226813e+00,1.205750437771276662e+00,-2.297491323681617459e-01,1.205750437771276662e+00,1.952071583992388559e+00
5.552670478820800781e+00,2.198371259116399301e+00,1.193735894602552250e+00,1.455068575194609082e-01,1.193735894602552250e+00,2.052864401596938393e+00
5.583656311035156250e+00,2.476294200076040841e+00,1.200797659785140858e+00,3.338190920873627121e-01,1.200797659785140858e+00,2.142475107988678129e+00
5.614641189575195312e+00,1.828173833248825986e+00,1.176845385540308264e+00,-3.932606691521800535e-01,1.176845385540308264e+00,2.221434502401006039e+00
5.645626544952392578e+00,2.513665601426922525e+00,1.133971391881808399e+00,2.233844431621538895e-01,1.133971391881808399e+00,2.290281158264768635e+00
5.676611900329589844e+00,1.406371945814341551e+00,1.080064597617033773e+00,-9.431765203981719026e-01,1.080064597617033773e+00,2.349548466212513453e+00
5.707597732543945312e+00,2.674930052644455269e+00,1.091030261171270332e+00,2.751582340389640002e-01,1.091030261171270332e+00,2.399771818605491269e+00
5.738582611083984375e+00,3.377089913576856173e+00,1.170413614065306529e+00,9.356061298884217337e-01,1.170413614065306529e+00,2.441483783688434439e+00
5.769568443298339844e+00,2.279487898845996785e+00,1.210444202973756100e+00,-1.957337275988599856e-01,1.210444202973756100e+00,2.475221626444856771e+00
5.800553321838378906e+00,2.053700423590753665e+00,1.267619159363617687e+00,-4.478175218949944636e-01,1.267619159363617687e+00,2.501517945485748129e+00
5.831539154052734375e+00,3.235291621453345368e+00,1.334722244621062037e+00,7.143825646058483692e-01,1.334722244621062037e+00,2.520909056847496998e+00
5.862524509429931641e+00,2.913582882009039032e+00,1.377835151616893183e+00,3.796542856686886402e-01,1.377835151616893183e+00,2.533928596340350392e+00
5.893509864807128906e+00,2.288014361777678474e+00,1.449008721013241630e+00,-2.530972386927103912e-01,1.449008721013241630e+00,2.541111600470388865e+00
5.924495220184326172e+00,2.503445404770762828e+00,1.528156853956661898e+00,-3.954735079897231387e-02,1.528156853956661898e+00,2.542992755569735142e+00
5.955480575561523438e+00,2.639061643118708389e+00,1.603852947483758618e+00,9.895489514819999499e-02,1.603852947483758618e+00,2.540106747970508394e+00
5.986465930938720703e+00,2.264392831760848601e+00,1.681244298359698908e+00,-2.685954322439854103e-01,1.681244298359698908e+00,2.532988264004834011e+00
6.017451286315917969e+00,3.565891917973414316e+00,1.731998095198884036e+00,1.043719927968581818e+00,1.731998095198884036e+00,2.522171990004832498e+00
6.048436641693115234e+00,3.260089172142482283e+00,1.663028141097032453e+00,7.518965598398557049e-01,1.663028141097032453e+00,2.508192612302626578e+00
6.079421997070312500e+00,3.205841941767890724e+00,1.582609985212249271e+00,7.142571245375530786e-01,1.582609985212249271e+00,2.491584817230337645e+00
6.110407352447509766e+00,3.077325003388944324e+00,1.503373495228260692e+00,6.044417122688563460e-01,1.503373495228260692e+00,2.472883291120087978e+00
6.141392707824707031e+00,4.845174938179598101e+00,1.481458525204860210e+00,2.392552217875597798e+00,1.481458525204860210e+00,2.452622720304000303e+00
6.172378063201904297e+00,4.984074465689413813e+00,1.414352298685971565e+00,2.552736674575218245e+00,1.414352298685971565e+00,2.431337791114195568e+00
6.203363418579101562e+00,5.741507682366888687e+00,1.371826634162479408e+00,3.331944492484092635e+00,1.371826634162479408e+00,2.409563189882796053e+00
6.234348773956298828e+00,5.533324989341322109e+00,1.329992185556668094e+00,3.145491386399397626e+00,1.329992185556668094e+00,2.387833602941924482e+00
6.265334129333496094e+00,5.974171963204636171e+00,1.332274721888664359e+00,3.607488246580934366e+00,1.332274721888664359e+00,2.366683716623701805e+00
6.296319484710693359e+00,4.103442644169679632e+00,1.325661941302846092e+00,1.756794426909428442e+00,1.325661941302846092e+00,2.346648217260251190e+00
6.327304840087890625e+00,3.738554222782319414e+00,1.365324724866742168e+00,1.410292431598624052e+00,1.365324724866742168e+00,2.328261791183695362e+00
6.358290195465087891e+00,4.570079740077416020e+00,1.393067073486281338e+00,2.258020615351262084e+00,1.393067073486281338e+00,2.312059124726153936e+00
6.389275550842285156e+00,4.592106949631434176e+00,1.383610884982081402e+00,2.293532045411683207e+00,1.383610884982081402e+00,2.298574904219750970e+00
6.420260906219482422e+00,3.378142781561972896e+00,1.337333547606975426e+00,1.089798965565365929e+00,1.337333547606975426e+00,2.288343815996606967e+00
6.451246261596679688e+00,3.088653809743012069e+00,1.321860911569142871e+00,8.067532633541660836e-01,1.321860911569142871e+00,2.281900546388845985e+00
6.482231616973876953e+00,3.549070857441013693e+00,1.388964488284877952e+00,1.269291075712424721e+00,1.388964488284877952e+00,2.279779781728588972e+00
6.513216972351074219e+00,4.515007486003593584e+00,1.510148687670546552e+00,2.232491277655636264e+00,1.510148687670546552e+00,2.282516208347957321e+00
6.544202327728271484e+00,3.595420938459841231e+00,1.640522207481295958e+00,1.304776425880766588e+00,1.640522207481295958e+00,2.290644512579074643e+00
6.575187683105468750e+00,4.075582415103442102e+00,1.798253695032945965e+00,1.770883034349380658e+00,1.798253695032945965e+00,2.304699380754061444e+00
6.606173038482666016e+00,3.327410212654116961e+00,1.867233075434014733e+00,1.002194713449076069e+00,1.867233075434014733e+00,2.325215499205040892e+00
6.637158393859863281e+00,3.717965367033403190e+00,1.890072172954569307e+00,1.365237812769268810e+00,1.890072172954569307e+00,2.352727554264134380e+00
6.668143749237060547e+00,4.009253298094160201e+00,1.925158465544543063e+00,1.621483065830696013e+00,1.925158465544543063e+00,2.387770232263464187e+00
6.699129104614257812e+00,2.430878219535152596e+00,1.961848683320532194e+00,4.440892098500626162e-16,1.961848683320532194e+00,2.430878219535152152e+00
6.730114459991455078e+00,2.436481555555308987e+00,1.991424340679329719e+00,-4.588602916616846272e-02,1.991424340679329719e+00,2.482367584721477449e+00
6.761099815368652344e+00,5.184874178589764071e+00,2.040967645553510401e+00,2.643194252884425222e+00,2.040967645553510401e+00,2.541679925705338849e+00
6.792085170745849609e+00,4.659176131504970897e+00,2.036064312373130125e+00,2.051137908825176659e+00,2.036064312373130125e+00,2.608038222679794238e+00
6.823070526123046875e+00,2.352587109558860856e+00,1.983751030974325147e+00,-3.280783462790375360e-01,1.983751030974325147e+00,2.680665455837898392e+00
6.854055881500244141e+00,4.841634763999284274e+00,1.998473128967977575e+00,2.082850158626575077e+00,1.998473128967977575e+00,2.758784605372709198e+00
6.885041236877441406e+00,3.281071763719952461e+00,1.875553282730311633e+00,4.394531122426692527e-01,1.875553282730311633e+00,2.841618651477283208e+00
6.916027069091796875e+00,4.560344567908187763e+00,1.872733814432145927e+00,1.631952631905812190e+00,1.872733814432145927e+00,2.928391936002375573e+00
6.947011947631835938e+00,5.167401507332918698e+00,1.890334319446222100e+00,2.149078153164972971e+00,1.890334319446222100e+00,3.018323354167945727e+00
